category,lat,lon
cafe,52.1158705,26.1141036
station,52.3595444,26.7943558
shop_grocery,54.4164097,27.2925574
shop_grocery,53.8335153,25.1126888
shop_grocery,54.7584623,27.0895209
shop_grocery,54.8918509,26.9038598
shop_grocery,53.7561063,27.5053383
shop_grocery,54.5327062,30.4439224
shop_grocery,54.5732884,30.6899615
shop_grocery,53.1473294,27.0958988
shop_grocery,53.1202878,26.0001085
shop_grocery,52.5697447,24.4655495
shop_grocery,52.1541895,25.5453992
shop_grocery,53.8740192,30.3136610
cafe,52.1189270,26.1176091
cafe,53.8696427,27.5468423
shop_grocery,52.4347999,31.0063884
shop_grocery,55.0556902,26.2979466
post_office,52.5354281,24.9824374
shop_grocery,52.1380023,26.1108971
fap,53.8712032,27.5523900
shop_grocery,52.5302762,24.9774348
shop_grocery,53.7576276,23.8282204
post_office,52.2106857,24.3436583
bank,52.2117155,24.3516559
post_office,52.2027745,24.3375914
post_office,52.9515205,29.7804357
shop_grocery,53.0665080,26.6315361
shop_grocery,53.6560781,23.8117234
shop_grocery,53.0580957,26.6338364
shop_grocery,53.7066298,23.6452151
shop_grocery,54.7315953,28.0628067
shop_grocery,53.5149208,29.8697894
cafe,52.1314668,23.6722764
post_office,55.1428684,29.5798879
bank,53.9402013,23.9658145
shop_grocery,54.2543330,28.5156775
shop_grocery,52.4011421,23.3801603
post_office,53.6402594,30.0662051
post_office,53.1137622,29.1106322
shop_grocery,54.4519943,27.2852026
shop_grocery,53.6353735,27.9324526
shop_grocery,53.6622907,27.7672829
shop_grocery,54.2413167,28.4751243
post_office,53.7919097,25.1440965
shop_grocery,54.4064372,29.7226133
shop_grocery,52.5998770,24.3979644
shop_grocery,53.8709742,27.5262704
shop_grocery,52.4503611,30.9728558
shop_grocery,53.9035757,27.3421527
shop_grocery,53.9680756,27.1223898
shop_grocery,54.1070793,28.2512666
cafe,52.0923423,23.7381258
cafe,53.8846928,27.5047901
shop_grocery,53.8666164,27.5299594
shop_grocery,53.8697013,27.5378966
post_office,54.0408557,30.9766915
bank,54.0407417,30.9768720
cafe,53.8581919,27.4815515
shop_grocery,53.7864428,28.2319453
shop_grocery,53.7865000,28.2207805
post_office,53.8311415,28.2372370
cafe,52.4213367,30.9231865
cafe,53.6826624,23.8314569
bank,55.1942097,30.1931187
fap,55.1947752,30.1891901
shop_grocery,55.1948608,30.1886149
cafe,53.8864767,27.5836679
cafe,52.4301789,30.9961054
post_office,55.1700244,30.2028516
post_office,52.7936878,27.5279360
post_office,53.0219071,27.5578501
post_office,53.7765987,27.5918133
post_office,53.0651391,26.6328276
post_office,54.0903138,26.5284864
post_office,53.0427953,28.2569904
post_office,53.9347526,30.2496781
post_office,53.9914802,29.7116752
post_office,53.3567027,32.0464025
post_office,52.0370150,29.2064661
post_office,52.4336880,30.9501420
post_office,55.2036739,30.2108890
post_office,54.4058352,29.7062239
post_office,55.1143306,26.8382210
post_office,55.1728707,30.2009997
post_office,55.3013923,29.6182501
post_office,53.1273057,25.9998200
post_office,53.1283731,26.0726970
post_office,51.9039113,26.8548573
post_office,53.8673709,27.6745525
post_office,53.8519680,27.4560420
post_office,53.8881610,27.4230922
post_office,53.8893242,27.6114717
post_office,53.8509032,27.6075496
post_office,53.8780003,25.2780111
cafe,52.0993891,23.7281816
post_office,52.1005675,23.7663094
shop_grocery,52.1390132,26.1153522
shop_grocery,52.1351838,26.1152288
shop_grocery,52.1256044,26.0962898
shop_grocery,52.9638467,26.9961489
shop_grocery,52.1730582,24.1455056
cafe,53.2997750,28.6467069
school,52.7692758,27.5318520
shop_grocery,54.5104065,26.3340998
cafe,52.1543188,24.0465152
cafe,53.8910609,27.5604155
bank,52.1660994,24.1113959
shop_grocery,52.1662973,24.1143718
shop_grocery,53.5700123,26.1399134
fap,53.5773953,26.1318568
post_office,53.5707195,26.1412770
cafe,54.5111829,30.4274503
cafe,53.5757838,26.1424654
cafe,53.2227462,26.6939420
bank,52.4281589,30.9996991
sports_centre,53.9383030,27.4869153
sports_centre,53.9515693,27.6817639
sports_centre,53.8918217,27.5277911
sports_centre,53.9281090,27.5841315
cafe,53.8551802,27.4784248
bank,55.6676153,28.3289573
shop_grocery,55.4870833,28.8392780
shop_grocery,55.4928064,28.7763181
shop_grocery,53.8823994,27.4239988
restaurant,53.7981119,23.6640312
cafe,54.5157552,30.4331058
cafe,54.2225742,28.5202383
cafe,54.2209596,28.5257460
cafe,54.2214793,28.5224561
cafe,54.5077581,30.4266720
fap,53.9661932,27.6611029
post_office,53.5969397,24.2867519
post_office,53.4562966,24.1857828
fap,53.9086748,27.5191805
post_office,55.9109258,27.8841153
shop_grocery,55.6316844,30.1596267
shop_grocery,52.0861563,23.7087855
shop_grocery,54.5975921,26.8812151
cafe,52.4056393,30.9826859
cafe,52.6539803,25.2390616
bank,52.6537042,25.2391870
shop_grocery,53.9209671,27.5652023
school,52.0880237,23.7105171
shop_grocery,52.4506583,31.0290809
shop_grocery,51.9810228,30.4966897
cafe,53.9256652,30.3398770
cafe,52.4256990,31.0136525
shop_grocery,53.8756150,27.9036758
shop_grocery,52.3710569,30.3900278
shop_grocery,52.3775428,30.3661347
restaurant,53.8904739,27.5258238
post_office,53.0788613,27.0123416
shop_grocery,52.1304602,26.1276770
shop_grocery,52.1303260,26.1285500
post_office,52.1320803,26.1299944
shop_grocery,52.1015438,23.7841116
cafe,53.9094085,27.5577109
cafe,53.8841434,27.5418390
bank,53.5691878,24.2018311
fap,52.4440065,31.0015858
cafe,53.9016538,27.4091600
cafe,54.5119813,30.4260254
cafe,54.5092591,30.4271372
restaurant,53.9064298,30.3444009
cafe,52.4247572,31.0106993
cafe,52.4135674,30.9487583
cafe,52.4374906,31.0016626
cafe,52.3587629,31.0099896
shop_grocery,53.7131774,23.8670284
cafe,53.8433315,27.5725439
cafe,54.5018195,30.4103232
shop_grocery,54.6588457,26.7725215
school,54.6575074,26.7722211
cafe,54.5084359,30.4265605
restaurant,52.4597484,30.9659994
cafe,53.8760912,27.6201151
cafe,53.9662775,27.6609256
cafe,52.4337867,31.0040509
shop_grocery,52.4387318,31.0084438
post_office,52.4374101,31.0014557
cafe,52.4319640,30.9931204
shop_grocery,53.2791197,26.9747387
shop_grocery,53.3523092,24.6252134
bank,53.8994055,30.3346804
cafe,52.0616148,23.7336190
shop_grocery,53.9341583,27.6474836
shop_grocery,53.9312779,27.6360085
cafe,53.8710610,27.5419154
shop_grocery,53.8933892,30.3151959
shop_grocery,55.2024456,30.1523396
shop_grocery,52.4218622,31.3172367
shop_grocery,54.4767688,26.4239377
shop_grocery,52.7695462,26.4299751
cafe,52.4355346,31.0070039
restaurant,52.4356644,31.0071225
bank,52.0969418,23.6959809
cafe,52.0959831,23.6973169
cafe,52.4279635,30.9927644
shop_grocery,52.1123547,26.0690975
cafe,55.1701805,30.2195388
station,52.0644295,23.7500822
station,51.9448909,23.9171184
station,51.7942771,24.0860869
station,51.7044058,24.1746700
cafe,52.1007410,23.7231899
post_office,51.8550383,26.8895550
shop_grocery,52.1005380,23.7570672
restaurant,52.4188450,31.0107502
shop_grocery,53.3148157,25.4773371
cafe,52.4389214,31.0033095
shop_grocery,55.1567340,27.3846733
shop_grocery,53.7259270,27.7907714
shop_grocery,53.7220569,23.8798897
bank,54.3574299,28.2219550
fap,52.3840197,30.3453850
cafe,53.9350249,27.5948554
cafe,52.1051619,23.7745779
shop_grocery,52.1058886,23.7770015
cafe,52.1087613,23.7721072
fap,55.1998587,30.2090777
fap,52.1364185,26.1057807
shop_grocery,52.1403826,26.1103338
cafe,52.1405485,26.1101963
shop_grocery,52.1412913,26.0973747
fap,52.0864247,23.6924885
shop_grocery,54.6558849,29.1458829
shop_grocery,54.6506186,29.1405470
shop_grocery,54.5064900,30.4061925
post_office,55.1750470,30.2468277
post_office,55.1970471,30.2062697
post_office,53.8817960,30.3350920
post_office,53.5015257,28.1723694
post_office,52.7879295,27.5368779
post_office,54.0394073,28.0798091
post_office,52.3759490,30.3812470
post_office,52.8928852,30.0340215
post_office,53.1191076,25.9919550
post_office,53.1324891,26.0348366
post_office,52.0772056,23.7374126
post_office,53.6776337,23.8399040
post_office,54.4719522,26.4179950
post_office,53.1630106,24.4704001
post_office,53.6603300,23.8176727
post_office,53.8367540,27.6478334
post_office,53.8624591,27.5658839
post_office,53.9351622,27.4739308
post_office,53.9371071,27.5797101
post_office,53.9451868,27.6051804
post_office,53.8795702,27.4977344
post_office,53.8476013,27.5671531
post_office,53.9047163,27.4329680
post_office,53.8785211,27.9083035
post_office,53.9253786,27.5081708
post_office,54.0982212,28.2916231
post_office,53.0274610,27.5504650
shop_grocery,54.2933045,26.8777780
cafe,52.1412493,26.0980949
shop_grocery,53.9029069,25.2840564
post_office,54.7547984,26.3876618
post_office,54.6268824,26.4539060
post_office,54.7157947,26.5243291
cafe,53.9096691,27.4956066
cafe,53.9448217,27.6871320
shop_grocery,55.1739656,30.2541848
shop_grocery,52.4232635,31.0066465
cafe,53.8915518,25.3151295
post_office,53.8648737,27.6088167
shop_grocery,52.1410452,26.1034794
shop_grocery,53.8399570,27.5248053
shop_grocery,52.4189945,30.9859770
bank,54.7159301,26.5243693
cafe,52.5178328,25.8443907
shop_grocery,52.0710038,23.7257127
cafe,52.4556192,31.0207099
cafe,52.4610882,31.0217988
shop_grocery,52.1278640,23.6543139
shop_grocery,52.1272195,23.6539305
shop_grocery,52.1275984,23.6494486
fap,52.4313496,31.0141045
post_office,52.2530405,23.9081613
shop_grocery,53.6690382,23.8534738
shop_grocery,52.0971840,23.7545308
shop_grocery,52.0919602,23.7637325
fap,53.8739958,27.6308792
fap,53.8482743,27.4764147
shop_grocery,55.1705674,30.2621613
shop_grocery,52.0761079,23.7445254
cafe,52.0785461,23.7534479
cafe,53.8971586,27.5555653
cafe,53.6822968,23.8322612
cafe,52.0955448,23.6914554
station,52.5478919,24.9735460
station,54.5210838,30.3767749
station,54.4023415,29.7529774
station,54.2989621,29.0699979
station,55.3036331,29.6185921
station,55.2044905,29.9327150
cafe,52.0974467,23.6861134
cafe,52.0969680,23.6875036
cafe,52.1049523,23.6725220
cafe,52.5047982,31.0333685
cafe,52.4597985,31.0283261
cafe,53.1029757,30.0671032
cafe,52.5048697,31.0333945
bank,52.0971508,23.6970467
station,55.0285162,27.7819766
station,53.5152284,30.2306990
station,53.9262159,30.3378666
station,54.2190171,30.2774905
shop_grocery,54.5442125,28.7997756
shop_grocery,54.5447174,28.8014433
post_office,54.5441598,28.8006675
shop_grocery,53.1482153,27.1132642
shop_grocery,53.8671001,28.3402510
shop_grocery,53.6887077,28.9858696
shop_grocery,53.6853323,28.9783991
cafe,52.0939713,23.6979752
cafe,52.0929457,23.6952764
school,52.0992819,23.6897323
shop_grocery,54.2037221,27.8523813
shop_grocery,53.5106712,28.1447829
shop_grocery,52.7051629,25.3561937
shop_grocery,51.8061721,29.1535649
shop_grocery,51.7858361,28.3298918
shop_grocery,52.3839356,31.3405277
shop_grocery,53.6465210,23.7792624
shop_grocery,53.9935080,29.7197438
post_office,52.4692399,31.0387727
post_office,53.8540751,30.3532650
post_office,54.1547207,27.2457290
post_office,54.0036647,27.6773823
post_office,54.3191616,29.1348495
post_office,55.1746779,30.1504862
post_office,53.9572208,27.6058541
post_office,53.9124205,27.5686326
post_office,53.9274147,27.4913973
post_office,53.9116610,27.5136865
post_office,53.9373387,27.4662910
shop_grocery,54.4059906,29.6890267
shop_grocery,51.8206225,29.1444830
shop_grocery,52.0607067,29.2391430
shop_grocery,52.3804658,31.0198299
shop_grocery,53.8621157,30.3100487
shop_grocery,53.7043569,31.7285897
shop_grocery,53.2911988,28.6343687
shop_grocery,53.1622253,29.2029326
shop_grocery,53.8781545,30.3918765
shop_grocery,54.0948694,28.3326255
shop_grocery,54.2136057,28.4906296
shop_grocery,55.4922230,28.7529323
shop_grocery,55.4960653,28.7862568
shop_grocery,52.8948163,30.0218711
shop_grocery,52.5656065,24.4646972
shop_grocery,52.1249689,26.1258933
shop_grocery,53.6365767,23.8502160
shop_grocery,53.1562348,24.4600790
shop_grocery,54.6218260,25.9622614
shop_grocery,53.5838280,24.2471926
shop_grocery,53.8596950,27.6258732
shop_grocery,53.9688073,27.5438189
shop_grocery,53.7379798,31.7166254
shop_grocery,53.9471253,30.3269016
shop_grocery,53.8621667,25.3287853
bank,52.0653003,26.2006424
shop_grocery,52.0650460,26.2003306
post_office,52.1151466,26.1096029
cafe,55.3162318,29.4481454
cafe,54.2002908,27.8466385
shop_grocery,54.2008809,27.8440974
cafe,54.4235108,27.8335873
cafe,52.4163118,30.9603675
cafe,52.4597637,30.9659037
shop_grocery,52.4081159,30.9600328
shop_grocery,53.0838249,25.3235178
shop_grocery,53.8391739,27.5804915
ice_rink,53.6149006,23.8140186
ice_rink,53.6741178,23.8314327
shop_grocery,54.8497170,30.0307900
cafe,53.9471370,27.6817606
cafe,52.0697931,23.7039155
post_office,52.6905422,30.3119148
fap,52.1035857,23.7612588
cafe,53.8804591,30.3185890
fap,52.4053268,30.9214817
cafe,53.8596544,27.4819935
cafe,53.9065181,27.4544016
cafe,53.8692287,27.6471280
cafe,52.4295116,31.0121053
post_office,53.6307545,24.1035814
post_office,53.6367062,24.2587348
shop_grocery,53.8590424,27.6269010
bank,54.5120319,30.4251742
shop_grocery,53.8616633,27.4769937
fap,53.9049416,30.3438266
post_office,53.9568796,27.7815580
post_office,54.0149595,28.0612627
pool,53.7277511,23.7850297
shop_grocery,55.1813557,30.2126973
cafe,55.1812265,30.2132783
shop_grocery,55.1807235,30.2158815
shop_grocery,55.1790801,30.2152875
cafe,55.1787439,30.2151702
bank,55.1762349,30.2375646
shop_grocery,55.1758887,30.2388606
shop_grocery,55.1761788,30.2394872
post_office,55.1755925,30.2387443
cafe,52.4270311,31.0033674
cafe,53.9275097,27.6296392
shop_grocery,53.8833999,27.5088747
cafe,53.6808255,23.8319655
shop_grocery,52.4088001,30.9688935
restaurant,53.8971812,27.6056820
shop_grocery,54.2022218,28.4707716
shop_grocery,53.9012510,27.4776392
post_office,55.4912538,28.7512529
post_office,53.9103728,27.4926349
post_office,52.2120509,24.3636739
cafe,52.4308818,31.0018173
cafe,52.4541049,30.9971264
shop_grocery,52.1028166,23.6479254
restaurant,53.9181784,27.5899175
shop_grocery,52.1048068,23.6536385
restaurant,52.4410983,31.0036830
shop_grocery,52.1102217,23.6470342
cafe,52.1924643,25.1634308
cafe,53.8971312,27.6056738
fap,52.4462786,31.0171755
cafe,52.1074434,23.6423445
cafe,53.8904613,27.5543305
cafe,52.4285636,31.0128307
cafe,52.4258584,31.0141888
cafe,52.1003793,23.6556103
cafe,52.1005342,23.6555077
shop_grocery,52.1017848,23.7252084
cafe,52.0872102,23.6960778
bank,52.4450792,31.0170815
cafe,52.0919285,23.7013214
fap,52.0910048,23.7019487
cafe,52.0904975,23.6893100
shop_grocery,53.9062506,27.4307239
cafe,53.9064613,27.4294844
post_office,53.8730454,27.6259841
cafe,53.8881577,27.5204412
post_office,52.4130245,30.9498334
cafe,53.8631292,27.5501080
cafe,52.1414622,29.3337775
cafe,52.1386490,29.3216781
cafe,53.9237756,27.5217711
cafe,52.1084072,26.0519749
fap,53.8764806,27.5185563
cafe,53.8998272,27.5445530
bank,53.8505679,27.4741658
bank,52.7922136,27.5398418
shop_grocery,53.8996437,27.6031387
shop_grocery,53.9989816,27.7122692
shop_grocery,52.7862679,27.4950650
shop_grocery,53.5950814,24.7386596
shop_grocery,54.4797103,26.3711186
shop_grocery,53.0332862,24.0997290
shop_grocery,52.2061669,24.3428986
shop_grocery,52.1175414,26.1108997
shop_grocery,53.3931382,29.0083332
station,55.8410306,29.9738822
shop_grocery,53.8768124,27.5325529
shop_grocery,53.8819896,27.5380302
shop_grocery,55.1968468,30.2323795
post_office,55.1647108,30.1877493
cafe,52.4619624,31.0334903
cafe,53.8714803,27.5393214
shop_grocery,55.4511228,29.9810511
sports_centre,55.1799744,30.2471144
station,53.5720633,24.2240742
shop_grocery,53.8669796,27.5672501
bank,53.9108728,27.4968001
fap,53.8707991,27.5266759
post_office,52.1010629,24.1398437
post_office,52.1573379,26.0906998
bank,52.0995961,23.6496428
post_office,52.1377570,25.9489077
post_office,52.1325249,26.0221910
shop_grocery,52.1339062,25.8971867
post_office,52.0929187,25.7779062
cafe,53.9012283,27.5500470
shop_grocery,55.2504947,30.3221627
shop_grocery,55.1347865,30.1490687
shop_grocery,55.1353012,30.1491675
bank,55.1293810,30.2618893
shop_grocery,55.1870378,30.0669287
post_office,55.0640946,30.3522629
shop_grocery,53.7220186,23.8818300
shop_grocery,54.2055817,27.8532207
cafe,54.2051422,27.8534823
cafe,54.2010595,27.8480812
post_office,55.1739543,30.2554765
shop_grocery,55.1511066,30.3956410
shop_grocery,55.1787274,30.2629289
shop_grocery,53.0357126,24.1036994
shop_grocery,53.0380057,24.0922068
shop_grocery,54.0983618,28.2913453
school,53.8478292,27.5629002
cafe,52.0902368,23.6803374
bank,53.8915480,27.5526987
cafe,53.8915667,27.6563476
cafe,55.2055144,30.2149669
shop_grocery,53.7575491,28.0025932
restaurant,52.0743953,23.7061738
cafe,52.0952431,23.6934656
shop_grocery,52.1322730,26.0240498
shop_grocery,52.1533862,26.0192031
post_office,52.4395886,30.9141913
shop_grocery,52.4395902,30.9140197
post_office,52.4468199,30.9589230
post_office,53.9697873,27.5321640
post_office,53.9387371,27.7222637
shop_grocery,52.1006946,23.7284313
shop_grocery,53.8292222,28.9924577
post_office,52.4733557,30.9189763
shop_grocery,52.5413037,25.0284326
post_office,52.4639010,30.9907053
shop_grocery,54.3088329,26.8316621
shop_grocery,53.6405657,23.8420271
fap,53.6173112,23.8140533
post_office,52.7519713,25.0794254
bank,53.8981363,27.5425249
shop_grocery,52.1158145,25.9214352
shop_grocery,52.1070019,25.9648387
post_office,52.1071510,25.9653229
bank,52.1275211,26.0306185
shop_grocery,53.6765958,27.0918532
shop_grocery,51.9864709,24.2074567
shop_grocery,51.9858283,24.2078832
shop_grocery,52.2496818,29.8235491
cafe,52.2503411,29.8261616
shop_grocery,52.2503526,29.8262930
shop_grocery,53.8651833,27.5360999
shop_grocery,53.9027280,27.4972739
post_office,54.0621602,29.9217850
bank,54.0621743,29.9217126
cafe,53.8757421,27.4419370
school,52.0640133,23.7331505
school,52.1737540,25.9973645
bank,52.1735089,25.9965022
shop_grocery,55.9128935,28.7983396
shop_grocery,52.1311517,26.0367528
bank,52.4287381,30.9997759
shop_grocery,52.1692480,26.2017824
shop_grocery,53.8913202,27.5585563
post_office,52.4016985,31.0379939
post_office,52.4018476,31.0604296
post_office,52.3559903,30.9792924
shop_grocery,52.3505838,30.9729562
shop_grocery,53.1452403,29.2364269
shop_grocery,53.9048027,30.3211884
shop_grocery,53.8832708,30.3334435
shop_grocery,53.3195037,28.6484159
shop_grocery,53.3520829,32.0583533
shop_grocery,53.9328186,30.3547531
shop_grocery,53.4848240,29.3376380
shop_grocery,53.0036415,27.5800647
shop_grocery,53.0187300,27.5545253
shop_grocery,53.1407218,27.0899168
shop_grocery,54.2704912,28.4990593
shop_grocery,53.2136450,26.6969656
shop_grocery,52.7882356,27.5209955
shop_grocery,52.2172498,25.9745550
shop_grocery,52.1440542,26.1728092
cafe,52.0888354,23.6952592
cafe,53.6834722,27.1338844
shop_grocery,53.7392846,31.6911160
shop_grocery,53.5977523,25.8076170
shop_grocery,55.1722642,30.1423007
shop_grocery,52.4199483,30.9679668
cafe,53.6872190,23.8412491
shop_grocery,55.2636211,30.3583561
shop_grocery,53.0397560,26.2601914
shop_grocery,52.1406757,26.1656570
shop_grocery,52.1478535,26.2133568
shop_grocery,53.3447921,28.5158634
cafe,55.1970271,30.2049896
post_office,53.2139277,26.0374314
shop_grocery,54.8428293,30.2087116
shop_grocery,53.6592310,23.8433013
cafe,53.4466972,31.0042083
cafe,53.0405173,27.5902262
