territory_id,scenario,jumpoff,year,pop,q10,q90
c-balshavik,negative,official,2046,2203,,
c-balshavik,negative,official,2051,2041,,
c-balshavik,negative,official,2056,1880,,
c-balshavik,negative,official,2061,1710,,
c-balshavik,negative,official,2066,1536,,
c-balshavik,negative,official,2071,1363,,
c-balshavik,negative,official,2075,1237,,
c-balshavik,optimistic,official,2026,2745,,
c-balshavik,optimistic,official,2031,2701,,
c-balshavik,optimistic,official,2036,2651,,
c-balshavik,optimistic,official,2041,2595,,
c-balshavik,optimistic,official,2046,2544,,
c-balshavik,optimistic,official,2051,2491,,
c-balshavik,optimistic,official,2056,2432,,
c-balshavik,optimistic,official,2061,2364,,
c-balshavik,optimistic,official,2066,2291,,
c-balshavik,optimistic,official,2071,2218,,
c-balshavik,optimistic,official,2075,2170,,
c-baran,base,official,2026,9985,,
c-baran,base,official,2031,9338,,
c-baran,base,official,2036,8686,,
c-baran,base,official,2041,8076,,
c-baran,base,official,2046,7485,,
c-baran,base,official,2051,6894,,
c-baran,base,official,2056,6286,,
c-baran,base,official,2061,5710,,
c-baran,base,official,2066,5171,,
c-baran,base,official,2071,4686,,
c-baran,base,official,2075,4344,,
c-baran,negative,official,2026,9985,,
c-baran,negative,official,2031,9162,,
c-baran,negative,official,2036,8320,,
c-baran,negative,official,2041,7544,,
c-baran,negative,official,2046,6795,,
c-baran,negative,official,2051,6056,,
c-baran,negative,official,2056,5338,,
c-baran,negative,official,2061,4658,,
c-baran,negative,official,2066,4033,,
c-baran,negative,official,2071,3466,,
c-baran,negative,official,2075,3072,,
c-baran,optimistic,official,2026,9985,,
c-baran,optimistic,official,2031,9374,,
c-baran,optimistic,official,2036,8781,,
c-baran,optimistic,official,2041,8275,,
c-baran,optimistic,official,2046,7804,,
c-baran,optimistic,official,2051,7337,,
c-baran,optimistic,official,2056,6846,,
c-baran,optimistic,official,2061,6374,,
c-baran,optimistic,official,2066,5934,,
c-baran,optimistic,official,2071,5552,,
c-baran,optimistic,official,2075,5298,,
c-baranavichy,base,official,2026,170039,,
c-baranavichy,base,official,2031,166864,,
c-baranavichy,base,official,2036,162845,,
c-baranavichy,base,official,2041,158608,,
c-baranavichy,base,official,2046,153783,,
c-baranavichy,base,official,2051,148602,,
c-baranavichy,base,official,2056,142597,,
c-baranavichy,base,official,2061,136505,,
c-baranavichy,base,official,2066,130193,,
c-baranavichy,base,official,2071,124633,,
c-baranavichy,base,official,2075,120534,,
c-baranavichy,negative,official,2026,170039,,
c-baranavichy,negative,official,2031,163630,,
c-baranavichy,negative,official,2036,155912,,
c-baranavichy,negative,official,2041,148191,,
c-baranavichy,negative,official,2046,139662,,
c-baranavichy,negative,official,2051,130660,,
c-baranavichy,negative,official,2056,121393,,
c-baranavichy,negative,official,2061,111936,,
c-baranavichy,negative,official,2066,102414,,
c-baranavichy,negative,official,2071,93577,,
c-baranavichy,negative,official,2075,87081,,
c-baranavichy,optimistic,official,2026,170039,,
c-baranavichy,optimistic,official,2031,167479,,
c-baranavichy,optimistic,official,2036,164617,,
c-baranavichy,optimistic,official,2041,162508,,
c-baranavichy,optimistic,official,2046,160346,,
c-baranavichy,optimistic,official,2051,158160,,
c-baranavichy,optimistic,official,2056,155247,,
c-baranavichy,optimistic,official,2061,152258,,
c-baranavichy,optimistic,official,2066,149243,,
c-baranavichy,optimistic,official,2071,147284,,
c-baranavichy,optimistic,official,2075,146256,,
c-baravucha,base,official,2026,5179,,
c-baravucha,base,official,2031,4905,,
c-baravucha,base,official,2036,4624,,
c-baravucha,base,official,2041,4356,,
c-baravucha,base,official,2046,4085,,
c-baravucha,base,official,2051,3819,,
c-baravucha,base,official,2056,3542,,
c-baravucha,base,official,2061,3272,,
c-baravucha,base,official,2066,3004,,
c-baravucha,base,official,2071,2760,,
c-baravucha,base,official,2075,2581,,
c-baravucha,negative,official,2026,5179,,
c-baravucha,negative,official,2031,4813,,
c-baravucha,negative,official,2036,4429,,
c-baravucha,negative,official,2041,4072,,
c-baravucha,negative,official,2046,3705,,
c-baravucha,negative,official,2051,3348,,
c-baravucha,negative,official,2056,2997,,
c-baravucha,negative,official,2061,2661,,
c-baravucha,negative,official,2066,2330,,
c-baravucha,negative,official,2071,2030,,
c-baravucha,negative,official,2075,1810,,
c-baravucha,optimistic,official,2026,5179,,
c-baravucha,optimistic,official,2031,4924,,
c-baravucha,optimistic,official,2036,4674,,
c-baravucha,optimistic,official,2041,4464,,
c-baravucha,optimistic,official,2046,4260,,
c-baravucha,optimistic,official,2051,4069,,
c-baravucha,optimistic,official,2056,3863,,
c-baravucha,optimistic,official,2061,3661,,
c-baravucha,optimistic,official,2066,3460,,
c-baravucha,optimistic,official,2071,3286,,
c-baravucha,optimistic,official,2075,3164,,
c-barysau,base,official,2026,133696,,
c-barysau,base,official,2031,122638,,
c-barysau,base,official,2036,111405,,
c-barysau,base,official,2041,99874,,
c-barysau,base,official,2046,88561,,
c-barysau,base,official,2051,77777,,
c-barysau,base,official,2056,67672,,
c-barysau,base,official,2061,58318,,
c-barysau,base,official,2066,49738,,
c-barysau,base,official,2071,41924,,
c-barysau,base,official,2075,36267,,
c-barysau,negative,official,2026,133696,,
c-barysau,negative,official,2031,119666,,
c-barysau,negative,official,2036,105626,,
c-barysau,negative,official,2041,92154,,
c-barysau,negative,official,2046,79257,,
c-barysau,negative,official,2051,67217,,
c-barysau,negative,official,2056,56675,,
c-barysau,negative,official,2061,47143,,
c-barysau,negative,official,2066,38761,,
c-barysau,negative,official,2071,31356,,
c-barysau,negative,official,2075,26241,,
c-barysau,optimistic,official,2026,133696,,
c-barysau,optimistic,official,2031,123152,,
c-barysau,optimistic,official,2036,112687,,
c-barysau,optimistic,official,2041,102487,,
c-barysau,optimistic,official,2046,92531,,
c-barysau,optimistic,official,2051,82979,,
c-barysau,optimistic,official,2056,73840,,
c-barysau,optimistic,official,2061,65151,,
c-barysau,optimistic,official,2066,56967,,
c-barysau,optimistic,official,2071,49368,,
c-barysau,optimistic,official,2075,43733,,
c-biahoml,base,official,2026,2316,,
c-biahoml,base,official,2031,2240,,
c-biahoml,base,official,2036,2165,,
c-biahoml,base,official,2041,2090,,
c-biahoml,base,official,2046,2018,,
c-biahoml,base,official,2051,1937,,
c-biahoml,base,official,2056,1854,,
c-biahoml,base,official,2061,1763,,
c-biahoml,base,official,2066,1680,,
c-biahoml,base,official,2071,1597,,
c-biahoml,base,official,2075,1544,,
c-biahoml,negative,official,2026,2316,,
c-biahoml,negative,official,2031,2197,,
c-biahoml,negative,official,2036,2069,,
c-biahoml,negative,official,2041,1946,,
c-biahoml,negative,official,2046,1824,,
c-biahoml,negative,official,2051,1694,,
c-biahoml,negative,official,2056,1566,,
c-biahoml,negative,official,2061,1433,,
c-biahoml,negative,official,2066,1303,,
c-biahoml,negative,official,2071,1175,,
c-biahoml,negative,official,2075,1084,,
c-biahoml,optimistic,official,2026,2316,,
c-biahoml,optimistic,official,2031,2249,,
c-biahoml,optimistic,official,2036,2190,,
c-biahoml,optimistic,official,2041,2145,,
c-biahoml,optimistic,official,2046,2109,,
c-biahoml,optimistic,official,2051,2068,,
c-biahoml,optimistic,official,2056,2025,,
c-biahoml,optimistic,official,2061,1975,,
c-biahoml,optimistic,official,2066,1934,,
c-biahoml,optimistic,official,2071,1902,,
c-biahoml,optimistic,official,2075,1894,,
c-bialynichy,base,official,2026,9391,,
c-bialynichy,base,official,2031,9180,,
c-bialynichy,base,official,2036,8887,,
c-bialynichy,base,official,2041,8567,,
c-bialynichy,base,official,2046,8229,,
c-bialynichy,base,official,2051,7847,,
c-bialynichy,base,official,2056,7434,,
c-bialynichy,base,official,2061,6970,,
c-bialynichy,base,official,2066,6515,,
c-bialynichy,base,official,2071,6082,,
c-bialynichy,base,official,2075,5776,,
c-bialynichy,negative,official,2026,9391,,
c-bialynichy,negative,official,2031,8964,,
c-bialynichy,negative,official,2036,8419,,
c-bialynichy,negative,official,2041,7878,,
c-bialynichy,negative,official,2046,7323,,
c-bialynichy,negative,official,2051,6737,,
c-bialynichy,negative,official,2056,6149,,
c-bialynichy,negative,official,2061,5535,,
c-bialynichy,negative,official,2066,4920,,
c-bialynichy,negative,official,2071,4351,,
c-bialynichy,negative,official,2075,3935,,
c-bialynichy,optimistic,official,2026,9391,,
c-bialynichy,optimistic,official,2031,9226,,
c-bialynichy,optimistic,official,2036,9009,,
c-bialynichy,optimistic,official,2041,8825,,
c-bialynichy,optimistic,official,2046,8649,,
c-bialynichy,optimistic,official,2051,8438,,
c-bialynichy,optimistic,official,2056,8197,,
c-bialynichy,optimistic,official,2061,7894,,
c-bialynichy,optimistic,official,2066,7605,,
c-bialynichy,optimistic,official,2071,7349,,
c-bialynichy,optimistic,official,2075,7198,,
c-biaroza,base,official,2026,27986,,
c-biaroza,base,official,2031,27736,,
c-biaroza,base,official,2036,27222,,
c-biaroza,base,official,2041,26700,,
c-biaroza,base,official,2046,26039,,
c-biaroza,base,official,2051,25152,,
c-biaroza,base,official,2056,24035,,
c-biaroza,base,official,2061,21908,,
c-biaroza,base,official,2066,19909,,
c-biaroza,base,official,2071,18154,,
c-biaroza,base,official,2075,16954,,
c-biaroza,negative,official,2026,27986,,
c-biaroza,negative,official,2031,27182,,
c-biaroza,negative,official,2036,26009,,
c-biaroza,negative,official,2041,24823,,
c-biaroza,negative,official,2046,23514,,
c-biaroza,negative,official,2051,21999,,
c-biaroza,negative,official,2056,20328,,
c-biaroza,negative,official,2061,17857,,
c-biaroza,negative,official,2066,15541,,
c-biaroza,negative,official,2071,13541,,
c-biaroza,negative,official,2075,12165,,
c-biaroza,optimistic,official,2026,27986,,
c-biaroza,optimistic,official,2031,27841,,
c-biaroza,optimistic,official,2036,27538,,
c-biaroza,optimistic,official,2041,27410,,
c-biaroza,optimistic,official,2046,27243,,
c-biaroza,optimistic,official,2051,26895,,
c-biaroza,optimistic,official,2056,26304,,
c-biaroza,optimistic,official,2061,24563,,
c-biaroza,optimistic,official,2066,22926,,
c-biaroza,optimistic,official,2071,21546,,
c-biaroza,optimistic,official,2075,20661,,
c-biarozauka,base,official,2026,9172,,
c-biarozauka,base,official,2031,8835,,
c-biarozauka,base,official,2036,8510,,
c-biarozauka,base,official,2041,8220,,
c-biarozauka,base,official,2046,7887,,
c-biarozauka,base,official,2051,7526,,
c-biarozauka,base,official,2056,7065,,
c-biarozauka,base,official,2061,6626,,
c-biarozauka,base,official,2066,6220,,
c-biarozauka,base,official,2071,5855,,
c-biarozauka,base,official,2075,5616,,
c-biarozauka,negative,official,2026,9172,,
c-biarozauka,negative,official,2031,8651,,
c-biarozauka,negative,official,2036,8119,,
c-biarozauka,negative,official,2041,7642,,
c-biarozauka,negative,official,2046,7128,,
c-biarozauka,negative,official,2051,6590,,
c-biarozauka,negative,official,2056,5988,,
c-biarozauka,negative,official,2061,5412,,
c-biarozauka,negative,official,2066,4873,,
c-biarozauka,negative,official,2071,4378,,
c-biarozauka,negative,official,2075,4037,,
c-biarozauka,optimistic,official,2026,9172,,
c-biarozauka,optimistic,official,2031,8870,,
c-biarozauka,optimistic,official,2036,8608,,
c-biarozauka,optimistic,official,2041,8433,,
c-biarozauka,optimistic,official,2046,8238,,
c-biarozauka,optimistic,official,2051,8023,,
c-biarozauka,optimistic,official,2056,7703,,
c-biarozauka,optimistic,official,2061,7400,,
c-biarozauka,optimistic,official,2066,7137,,
c-biarozauka,optimistic,official,2071,6928,,
c-biarozauka,optimistic,official,2075,6828,,
c-bielaaziorsk,base,official,2026,10747,,
c-bielaaziorsk,base,official,2031,10419,,
c-bielaaziorsk,base,official,2036,10046,,
c-bielaaziorsk,base,official,2041,9722,,
c-bielaaziorsk,base,official,2046,9394,,
c-bielaaziorsk,base,official,2051,9027,,
c-bielaaziorsk,base,official,2056,8613,,
c-bielaaziorsk,base,official,2061,7867,,
c-bielaaziorsk,base,official,2066,7188,,
c-bielaaziorsk,base,official,2071,6609,,
c-bielaaziorsk,base,official,2075,6227,,
c-bielaaziorsk,negative,official,2026,10747,,
c-bielaaziorsk,negative,official,2031,10210,,
c-bielaaziorsk,negative,official,2036,9598,,
c-bielaaziorsk,negative,official,2041,9039,,
c-bielaaziorsk,negative,official,2046,8483,,
c-bielaaziorsk,negative,official,2051,7895,,
c-bielaaziorsk,negative,official,2056,7285,,
c-bielaaziorsk,negative,official,2061,6413,,
c-bielaaziorsk,negative,official,2066,5611,,
c-bielaaziorsk,negative,official,2071,4930,,
c-bielaaziorsk,negative,official,2075,4468,,
c-bielaaziorsk,optimistic,official,2026,10747,,
c-bielaaziorsk,optimistic,official,2031,10458,,
c-bielaaziorsk,optimistic,official,2036,10163,,
c-bielaaziorsk,optimistic,official,2041,9981,,
c-bielaaziorsk,optimistic,official,2046,9829,,
c-bielaaziorsk,optimistic,official,2051,9652,,
c-bielaaziorsk,optimistic,official,2056,9427,,
c-bielaaziorsk,optimistic,official,2061,8821,,
c-bielaaziorsk,optimistic,official,2066,8277,,
c-bielaaziorsk,optimistic,official,2071,7845,,
c-bielaaziorsk,optimistic,official,2075,7588,,
c-bierazino,base,official,2026,11125,,
c-bierazino,base,official,2031,10794,,
c-bierazino,base,official,2036,10355,,
c-bierazino,base,official,2041,9796,,
c-bierazino,base,official,2046,9137,,
c-bierazino,base,official,2051,8405,,
c-bierazino,base,official,2056,7634,,
c-bierazino,base,official,2061,6844,,
c-bierazino,base,official,2066,6064,,
c-bierazino,base,official,2071,5299,,
c-bierazino,base,official,2075,4718,,
c-bierazino,negative,official,2026,11125,,
c-bierazino,negative,official,2031,10526,,
c-bierazino,negative,official,2036,9798,,
c-bierazino,negative,official,2041,9009,,
c-bierazino,negative,official,2046,8154,,
c-bierazino,negative,official,2051,7260,,
c-bierazino,negative,official,2056,6392,,
c-bierazino,negative,official,2061,5540,,
c-bierazino,negative,official,2066,4726,,
c-bierazino,negative,official,2071,3966,,
c-bierazino,negative,official,2075,3413,,
c-bierazino,optimistic,official,2026,11125,,
c-bierazino,optimistic,official,2031,10844,,
c-bierazino,optimistic,official,2036,10485,,
c-bierazino,optimistic,official,2041,10069,,
c-bierazino,optimistic,official,2046,9563,,
c-bierazino,optimistic,official,2051,8978,,
c-bierazino,optimistic,official,2056,8330,,
c-bierazino,optimistic,official,2061,7633,,
c-bierazino,optimistic,official,2066,6921,,
c-bierazino,optimistic,official,2071,6209,,
c-bierazino,optimistic,official,2075,5656,,
c-bieshankovichy,base,official,2026,6698,,
c-bieshankovichy,base,official,2031,6441,,
c-bieshankovichy,base,official,2036,6132,,
c-bieshankovichy,base,official,2041,5802,,
c-bieshankovichy,base,official,2046,5472,,
c-bieshankovichy,base,official,2051,5132,,
c-bieshankovichy,base,official,2056,4797,,
c-bieshankovichy,base,official,2061,4452,,
c-bieshankovichy,base,official,2066,4117,,
c-bieshankovichy,base,official,2071,3799,,
c-bieshankovichy,base,official,2075,3574,,
c-bieshankovichy,negative,official,2026,6698,,
c-bieshankovichy,negative,official,2031,6316,,
c-bieshankovichy,negative,official,2036,5864,,
c-bieshankovichy,negative,official,2041,5401,,
c-bieshankovichy,negative,official,2046,4942,,
c-bieshankovichy,negative,official,2051,4481,,
c-bieshankovichy,negative,official,2056,4048,,
c-bieshankovichy,negative,official,2061,3614,,
c-bieshankovichy,negative,official,2066,3190,,
c-bieshankovichy,negative,official,2071,2792,,
c-bieshankovichy,negative,official,2075,2503,,
c-bieshankovichy,optimistic,official,2026,6698,,
c-bieshankovichy,optimistic,official,2031,6467,,
c-bieshankovichy,optimistic,official,2036,6203,,
c-bieshankovichy,optimistic,official,2041,5954,,
c-bieshankovichy,optimistic,official,2046,5721,,
c-bieshankovichy,optimistic,official,2051,5483,,
c-bieshankovichy,optimistic,official,2056,5247,,
c-bieshankovichy,optimistic,official,2061,4992,,
c-bieshankovichy,optimistic,official,2066,4751,,
c-bieshankovichy,optimistic,official,2071,4534,,
c-bieshankovichy,optimistic,official,2075,4396,,
c-bobr,base,official,2026,855,,
c-bobr,base,official,2031,762,,
c-bobr,base,official,2036,675,,
c-bobr,base,official,2041,593,,
c-bobr,base,official,2046,517,,
c-bobr,base,official,2051,446,,
c-bobr,base,official,2056,382,,
c-bobr,base,official,2061,324,,
c-bobr,base,official,2066,273,,
c-bobr,base,official,2071,228,,
c-bobr,base,official,2075,196,,
c-bobr,negative,official,2026,855,,
c-bobr,negative,official,2031,743,,
c-bobr,negative,official,2036,639,,
c-bobr,negative,official,2041,546,,
c-bobr,negative,official,2046,461,,
c-bobr,negative,official,2051,385,,
c-bobr,negative,official,2056,320,,
c-bobr,negative,official,2061,263,,
c-bobr,negative,official,2066,213,,
c-bobr,negative,official,2071,171,,
c-bobr,negative,official,2075,142,,
c-bobr,optimistic,official,2026,855,,
c-bobr,optimistic,official,2031,765,,
c-bobr,optimistic,official,2036,684,,
c-bobr,optimistic,official,2041,610,,
c-bobr,optimistic,official,2046,541,,
c-bobr,optimistic,official,2051,477,,
c-bobr,optimistic,official,2056,417,,
c-bobr,optimistic,official,2061,362,,
c-bobr,optimistic,official,2066,312,,
c-bobr,optimistic,official,2071,267,,
