territory_id,scenario,jumpoff,year,pop,q10,q90
r-salihorski,negative,official,2046,74461,,
r-salihorski,negative,official,2051,63661,,
r-salihorski,negative,official,2056,53946,,
r-salihorski,negative,official,2061,45254,,
r-salihorski,negative,official,2066,37543,,
r-salihorski,negative,official,2071,30773,,
r-salihorski,negative,official,2075,25971,,
r-salihorski,optimistic,official,2026,124490,,
r-salihorski,optimistic,official,2031,114011,,
r-salihorski,optimistic,official,2036,104135,,
r-salihorski,optimistic,official,2041,95482,,
r-salihorski,optimistic,official,2046,86698,,
r-salihorski,optimistic,official,2051,78127,,
r-salihorski,optimistic,official,2056,69847,,
r-salihorski,optimistic,official,2061,62103,,
r-salihorski,optimistic,official,2066,54825,,
r-salihorski,optimistic,official,2071,48115,,
r-salihorski,optimistic,official,2075,43026,,
r-sharkoushchynski,base,official,2026,12274,,
r-sharkoushchynski,base,official,2031,10988,,
r-sharkoushchynski,base,official,2036,9800,,
r-sharkoushchynski,base,official,2041,8704,,
r-sharkoushchynski,base,official,2046,7684,,
r-sharkoushchynski,base,official,2051,6743,,
r-sharkoushchynski,base,official,2056,5880,,
r-sharkoushchynski,base,official,2061,5098,,
r-sharkoushchynski,base,official,2066,4421,,
r-sharkoushchynski,base,official,2071,3821,,
r-sharkoushchynski,base,official,2075,3425,,
r-sharkoushchynski,negative,official,2026,12274,,
r-sharkoushchynski,negative,official,2031,10787,,
r-sharkoushchynski,negative,official,2036,9392,,
r-sharkoushchynski,negative,official,2041,8136,,
r-sharkoushchynski,negative,official,2046,6978,,
r-sharkoushchynski,negative,official,2051,5929,,
r-sharkoushchynski,negative,official,2056,4999,,
r-sharkoushchynski,negative,official,2061,4179,,
r-sharkoushchynski,negative,official,2066,3470,,
r-sharkoushchynski,negative,official,2071,2857,,
r-sharkoushchynski,negative,official,2075,2447,,
r-sharkoushchynski,optimistic,official,2026,12274,,
r-sharkoushchynski,optimistic,official,2031,11030,,
r-sharkoushchynski,optimistic,official,2036,9909,,
r-sharkoushchynski,optimistic,official,2041,8918,,
r-sharkoushchynski,optimistic,official,2046,8009,,
r-sharkoushchynski,optimistic,official,2051,7169,,
r-sharkoushchynski,optimistic,official,2056,6387,,
r-sharkoushchynski,optimistic,official,2061,5662,,
r-sharkoushchynski,optimistic,official,2066,5032,,
r-sharkoushchynski,optimistic,official,2071,4476,,
r-sharkoushchynski,optimistic,official,2075,4118,,
r-shchuchynski,base,official,2026,29879,,
r-shchuchynski,base,official,2031,25912,,
r-shchuchynski,base,official,2036,22579,,
r-shchuchynski,base,official,2041,19612,,
r-shchuchynski,base,official,2046,17040,,
r-shchuchynski,base,official,2051,14627,,
r-shchuchynski,base,official,2056,12548,,
r-shchuchynski,base,official,2061,10683,,
r-shchuchynski,base,official,2066,9155,,
r-shchuchynski,base,official,2071,7795,,
r-shchuchynski,base,official,2075,6921,,
r-shchuchynski,negative,official,2026,29879,,
r-shchuchynski,negative,official,2031,25399,,
r-shchuchynski,negative,official,2036,21577,,
r-shchuchynski,negative,official,2041,18259,,
r-shchuchynski,negative,official,2046,15427,,
r-shchuchynski,negative,official,2051,12843,,
r-shchuchynski,negative,official,2056,10687,,
r-shchuchynski,negative,official,2061,8797,,
r-shchuchynski,negative,official,2066,7256,,
r-shchuchynski,negative,official,2071,5921,,
r-shchuchynski,negative,official,2075,5065,,
r-shchuchynski,optimistic,official,2026,29879,,
r-shchuchynski,optimistic,official,2031,26013,,
r-shchuchynski,optimistic,official,2036,22838,,
r-shchuchynski,optimistic,official,2041,20110,,
r-shchuchynski,optimistic,official,2046,17770,,
r-shchuchynski,optimistic,official,2051,15549,,
r-shchuchynski,optimistic,official,2056,13611,,
r-shchuchynski,optimistic,official,2061,11835,,
r-shchuchynski,optimistic,official,2066,10370,,
r-shchuchynski,optimistic,official,2071,9061,,
r-shchuchynski,optimistic,official,2075,8230,,
r-shklouski,base,official,2026,23334,,
r-shklouski,base,official,2031,21442,,
r-shklouski,base,official,2036,19723,,
r-shklouski,base,official,2041,18138,,
r-shklouski,base,official,2046,16642,,
r-shklouski,base,official,2051,15212,,
r-shklouski,base,official,2056,13883,,
r-shklouski,base,official,2061,12604,,
r-shklouski,base,official,2066,11447,,
r-shklouski,base,official,2071,10397,,
r-shklouski,base,official,2075,9685,,
r-shklouski,negative,official,2026,23334,,
r-shklouski,negative,official,2031,20934,,
r-shklouski,negative,official,2036,18707,,
r-shklouski,negative,official,2041,16708,,
r-shklouski,negative,official,2046,14861,,
r-shklouski,negative,official,2051,13092,,
r-shklouski,negative,official,2056,11510,,
r-shklouski,negative,official,2061,10007,,
r-shklouski,negative,official,2066,8646,,
r-shklouski,negative,official,2071,7419,,
r-shklouski,negative,official,2075,6581,,
r-shklouski,optimistic,official,2026,23334,,
r-shklouski,optimistic,official,2031,21545,,
r-shklouski,optimistic,official,2036,19983,,
r-shklouski,optimistic,official,2041,18664,,
r-shklouski,optimistic,official,2046,17463,,
r-shklouski,optimistic,official,2051,16329,,
r-shklouski,optimistic,official,2056,15289,,
r-shklouski,optimistic,official,2061,14274,,
r-shklouski,optimistic,official,2066,13383,,
r-shklouski,optimistic,official,2071,12615,,
r-shklouski,optimistic,official,2075,12139,,
r-shumilinski,base,official,2026,15374,,
r-shumilinski,base,official,2031,14088,,
r-shumilinski,base,official,2036,12831,,
r-shumilinski,base,official,2041,11707,,
r-shumilinski,base,official,2046,10684,,
r-shumilinski,base,official,2051,9710,,
r-shumilinski,base,official,2056,8795,,
r-shumilinski,base,official,2061,7928,,
r-shumilinski,base,official,2066,7138,,
r-shumilinski,base,official,2071,6428,,
r-shumilinski,base,official,2075,5949,,
r-shumilinski,negative,official,2026,15374,,
r-shumilinski,negative,official,2031,13816,,
r-shumilinski,negative,official,2036,12276,,
r-shumilinski,negative,official,2041,10910,,
r-shumilinski,negative,official,2046,9666,,
r-shumilinski,negative,official,2051,8498,,
r-shumilinski,negative,official,2056,7430,,
r-shumilinski,negative,official,2061,6442,,
r-shumilinski,negative,official,2066,5528,,
r-shumilinski,negative,official,2071,4719,,
r-shumilinski,negative,official,2075,4160,,
r-shumilinski,optimistic,official,2026,15374,,
r-shumilinski,optimistic,official,2031,14142,,
r-shumilinski,optimistic,official,2036,12980,,
r-shumilinski,optimistic,official,2041,12010,,
r-shumilinski,optimistic,official,2046,11161,,
r-shumilinski,optimistic,official,2051,10362,,
r-shumilinski,optimistic,official,2056,9607,,
r-shumilinski,optimistic,official,2061,8880,,
r-shumilinski,optimistic,official,2066,8227,,
r-shumilinski,optimistic,official,2071,7662,,
r-shumilinski,optimistic,official,2075,7306,,
r-siennienski,base,official,2026,17677,,
r-siennienski,base,official,2031,15810,,
r-siennienski,base,official,2036,14044,,
r-siennienski,base,official,2041,12432,,
r-siennienski,base,official,2046,10976,,
r-siennienski,base,official,2051,9640,,
r-siennienski,base,official,2056,8442,,
r-siennienski,base,official,2061,7349,,
r-siennienski,base,official,2066,6397,,
r-siennienski,base,official,2071,5550,,
r-siennienski,base,official,2075,4980,,
r-siennienski,negative,official,2026,17677,,
r-siennienski,negative,official,2031,15518,,
r-siennienski,negative,official,2036,13458,,
r-siennienski,negative,official,2041,11613,,
r-siennienski,negative,official,2046,9961,,
r-siennienski,negative,official,2051,8469,,
r-siennienski,negative,official,2056,7173,,
r-siennienski,negative,official,2061,6023,,
r-siennienski,negative,official,2066,5019,,
r-siennienski,negative,official,2071,4144,,
r-siennienski,negative,official,2075,3555,,
r-siennienski,optimistic,official,2026,17677,,
r-siennienski,optimistic,official,2031,15870,,
r-siennienski,optimistic,official,2036,14203,,
r-siennienski,optimistic,official,2041,12744,,
r-siennienski,optimistic,official,2046,11447,,
r-siennienski,optimistic,official,2051,10256,,
r-siennienski,optimistic,official,2056,9175,,
r-siennienski,optimistic,official,2061,8167,,
r-siennienski,optimistic,official,2066,7285,,
r-siennienski,optimistic,official,2071,6505,,
r-siennienski,optimistic,official,2075,5992,,
r-slauharadski,base,official,2026,11635,,
r-slauharadski,base,official,2031,10814,,
r-slauharadski,base,official,2036,10017,,
r-slauharadski,base,official,2041,9309,,
r-slauharadski,base,official,2046,8626,,
r-slauharadski,base,official,2051,7972,,
r-slauharadski,base,official,2056,7303,,
r-slauharadski,base,official,2061,6668,,
r-slauharadski,base,official,2066,6075,,
r-slauharadski,base,official,2071,5555,,
r-slauharadski,base,official,2075,5183,,
r-slauharadski,negative,official,2026,11635,,
r-slauharadski,negative,official,2031,10558,,
r-slauharadski,negative,official,2036,9494,,
r-slauharadski,negative,official,2041,8564,,
r-slauharadski,negative,official,2046,7682,,
r-slauharadski,negative,official,2051,6849,,
r-slauharadski,negative,official,2056,6052,,
r-slauharadski,negative,official,2061,5304,,
r-slauharadski,negative,official,2066,4602,,
r-slauharadski,negative,official,2071,3986,,
r-slauharadski,negative,official,2075,3543,,
r-slauharadski,optimistic,official,2026,11635,,
r-slauharadski,optimistic,official,2031,10866,,
r-slauharadski,optimistic,official,2036,10152,,
r-slauharadski,optimistic,official,2041,9586,,
r-slauharadski,optimistic,official,2046,9063,,
r-slauharadski,optimistic,official,2051,8571,,
r-slauharadski,optimistic,official,2056,8052,,
r-slauharadski,optimistic,official,2061,7552,,
r-slauharadski,optimistic,official,2066,7091,,
r-slauharadski,optimistic,official,2071,6711,,
r-slauharadski,optimistic,official,2075,6459,,
r-slonimski,base,official,2026,59101,,
r-slonimski,base,official,2031,55585,,
r-slonimski,base,official,2036,52248,,
r-slonimski,base,official,2041,49127,,
r-slonimski,base,official,2046,46077,,
r-slonimski,base,official,2051,43093,,
r-slonimski,base,official,2056,40194,,
r-slonimski,base,official,2061,37428,,
r-slonimski,base,official,2066,34810,,
r-slonimski,base,official,2071,32392,,
r-slonimski,base,official,2075,30638,,
r-slonimski,negative,official,2026,59101,,
r-slonimski,negative,official,2031,54436,,
r-slonimski,negative,official,2036,49851,,
r-slonimski,negative,official,2041,45659,,
r-slonimski,negative,official,2046,41556,,
r-slonimski,negative,official,2051,37611,,
r-slonimski,negative,official,2056,33966,,
r-slonimski,negative,official,2061,30495,,
r-slonimski,negative,official,2066,27207,,
r-slonimski,negative,official,2071,24162,,
r-slonimski,negative,official,2075,21965,,
r-slonimski,optimistic,official,2026,59101,,
r-slonimski,optimistic,official,2031,55805,,
r-slonimski,optimistic,official,2036,52862,,
r-slonimski,optimistic,official,2041,50421,,
r-slonimski,optimistic,official,2046,48162,,
r-slonimski,optimistic,official,2051,45997,,
r-slonimski,optimistic,official,2056,43884,,
r-slonimski,optimistic,official,2061,41857,,
r-slonimski,optimistic,official,2066,39992,,
r-slonimski,optimistic,official,2071,38367,,
r-slonimski,optimistic,official,2075,37267,,
r-slucki,base,official,2026,83787,,
r-slucki,base,official,2031,75876,,
r-slucki,base,official,2036,68085,,
r-slucki,base,official,2041,60465,,
r-slucki,base,official,2046,53198,,
r-slucki,base,official,2051,46290,,
r-slucki,base,official,2056,39903,,
r-slucki,base,official,2061,34056,,
r-slucki,base,official,2066,28792,,
r-slucki,base,official,2071,24058,,
r-slucki,base,official,2075,20688,,
r-slucki,negative,official,2026,83787,,
r-slucki,negative,official,2031,74029,,
r-slucki,negative,official,2036,64552,,
r-slucki,negative,official,2041,55761,,
r-slucki,negative,official,2046,47599,,
r-slucki,negative,official,2051,40054,,
r-slucki,negative,official,2056,33473,,
r-slucki,negative,official,2061,27606,,
r-slucki,negative,official,2066,22494,,
r-slucki,negative,official,2071,18044,,
r-slucki,negative,official,2075,14996,,
r-slucki,optimistic,official,2026,83787,,
r-slucki,optimistic,official,2031,76209,,
r-slucki,optimistic,official,2036,68903,,
r-slucki,optimistic,official,2041,62086,,
r-slucki,optimistic,official,2046,55610,,
r-slucki,optimistic,official,2051,49391,,
r-slucki,optimistic,official,2056,43510,,
r-slucki,optimistic,official,2061,37985,,
r-slucki,optimistic,official,2066,32878,,
r-slucki,optimistic,official,2071,28210,,
r-slucki,optimistic,official,2075,24818,,
r-smalavicki,base,official,2026,120446,,
r-smalavicki,base,official,2031,115789,,
r-smalavicki,base,official,2036,110359,,
r-smalavicki,base,official,2041,104553,,
r-smalavicki,base,official,2046,98067,,
r-smalavicki,base,official,2051,91313,,
r-smalavicki,base,official,2056,84102,,
r-smalavicki,base,official,2061,76817,,
r-smalavicki,base,official,2066,69402,,
r-smalavicki,base,official,2071,62271,,
r-smalavicki,base,official,2075,56718,,
r-smalavicki,negative,official,2026,120446,,
r-smalavicki,negative,official,2031,112949,,
r-smalavicki,negative,official,2036,104571,,
r-smalavicki,negative,official,2041,96427,,
r-smalavicki,negative,official,2046,87784,,
r-smalavicki,negative,official,2051,79088,,
r-smalavicki,negative,official,2056,70549,,
r-smalavicki,negative,official,2061,62213,,
r-smalavicki,negative,official,2066,54084,,
r-smalavicki,negative,official,2071,46591,,
r-smalavicki,negative,official,2075,41084,,
r-smalavicki,optimistic,official,2026,120446,,
r-smalavicki,optimistic,official,2031,116260,,
r-smalavicki,optimistic,official,2036,111632,,
r-smalavicki,optimistic,official,2041,107296,,
r-smalavicki,optimistic,official,2046,102481,,
r-smalavicki,optimistic,official,2051,97425,,
r-smalavicki,optimistic,official,2056,91780,,
r-smalavicki,optimistic,official,2061,85843,,
r-smalavicki,optimistic,official,2066,79583,,
r-smalavicki,optimistic,official,2071,73461,,
r-smalavicki,optimistic,official,2075,68531,,
r-smarhonski,base,official,2026,47106,,
r-smarhonski,base,official,2031,43500,,
r-smarhonski,base,official,2036,40193,,
r-smarhonski,base,official,2041,37199,,
r-smarhonski,base,official,2046,34228,,
r-smarhonski,base,official,2051,31303,,
r-smarhonski,base,official,2056,28580,,
r-smarhonski,base,official,2061,26010,,
r-smarhonski,base,official,2066,23695,,
r-smarhonski,base,official,2071,21591,,
r-smarhonski,base,official,2075,20149,,
r-smarhonski,negative,official,2026,47106,,
r-smarhonski,negative,official,2031,42596,,
r-smarhonski,negative,official,2036,38337,,
r-smarhonski,negative,official,2041,34556,,
r-smarhonski,negative,official,2046,30899,,
r-smarhonski,negative,official,2051,27383,,
r-smarhonski,negative,official,2056,24191,,
r-smarhonski,negative,official,2061,21228,,
r-smarhonski,negative,official,2066,18521,,
r-smarhonski,negative,official,2071,16114,,
r-smarhonski,negative,official,2075,14457,,
r-smarhonski,optimistic,official,2026,47106,,
r-smarhonski,optimistic,official,2031,43673,,
r-smarhonski,optimistic,official,2036,40670,,
r-smarhonski,optimistic,official,2041,38182,,
r-smarhonski,optimistic,official,2046,35779,,
r-smarhonski,optimistic,official,2051,33405,,
r-smarhonski,optimistic,official,2056,31185,,
r-smarhonski,optimistic,official,2061,29056,,
r-smarhonski,optimistic,official,2066,27184,,
r-smarhonski,optimistic,official,2071,25536,,
r-smarhonski,optimistic,official,2075,24464,,
r-staradarozhski,base,official,2026,18563,,
r-staradarozhski,base,official,2031,16949,,
r-staradarozhski,base,official,2036,15340,,
r-staradarozhski,base,official,2041,13779,,
r-staradarozhski,base,official,2046,12246,,
r-staradarozhski,base,official,2051,10806,,
r-staradarozhski,base,official,2056,9436,,
r-staradarozhski,base,official,2061,8167,,
r-staradarozhski,base,official,2066,7000,,
r-staradarozhski,base,official,2071,5947,,
r-staradarozhski,base,official,2075,5197,,
r-staradarozhski,negative,official,2026,18563,,
r-staradarozhski,negative,official,2031,16539,,
r-staradarozhski,negative,official,2036,14529,,
r-staradarozhski,negative,official,2041,12691,,
r-staradarozhski,negative,official,2046,10942,,
r-staradarozhski,negative,official,2051,9343,,
r-staradarozhski,negative,official,2056,7905,,
r-staradarozhski,negative,official,2061,6613,,
r-staradarozhski,negative,official,2066,5458,,
r-staradarozhski,negative,official,2071,4455,,
r-staradarozhski,negative,official,2075,3766,,
r-staradarozhski,optimistic,official,2026,18563,,
r-staradarozhski,optimistic,official,2031,17025,,
