territory_id,oblast,year,age_group,sex,locality,pop
r-hancavicki,BY-BR,2019,60-64,f,rural,524
r-hancavicki,BY-BR,2019,60-64,f,urban,595
r-hancavicki,BY-BR,2019,60-64,m,rural,493
r-hancavicki,BY-BR,2019,60-64,m,urban,444
r-hancavicki,BY-BR,2019,65-69,f,rural,542
r-hancavicki,BY-BR,2019,65-69,f,urban,451
r-hancavicki,BY-BR,2019,65-69,m,rural,376
r-hancavicki,BY-BR,2019,65-69,m,urban,303
r-hancavicki,BY-BR,2019,70-74,f,rural,455
r-hancavicki,BY-BR,2019,70-74,f,urban,289
r-hancavicki,BY-BR,2019,70-74,m,rural,309
r-hancavicki,BY-BR,2019,70-74,m,urban,172
r-hancavicki,BY-BR,2019,75-79,f,rural,422
r-hancavicki,BY-BR,2019,75-79,f,urban,162
r-hancavicki,BY-BR,2019,75-79,m,rural,181
r-hancavicki,BY-BR,2019,75-79,m,urban,83
r-hancavicki,BY-BR,2019,80 и старше,f,rural,669
r-hancavicki,BY-BR,2019,80 и старше,f,urban,215
r-hancavicki,BY-BR,2019,80 и старше,m,rural,160
r-hancavicki,BY-BR,2019,80 и старше,m,urban,68
r-ivacevicki,BY-BR,2019,0-4,f,rural,517
r-ivacevicki,BY-BR,2019,0-4,f,urban,755
r-ivacevicki,BY-BR,2019,0-4,m,rural,583
r-ivacevicki,BY-BR,2019,0-4,m,urban,796
r-ivacevicki,BY-BR,2019,5-9,f,rural,560
r-ivacevicki,BY-BR,2019,5-9,f,urban,877
r-ivacevicki,BY-BR,2019,5-9,m,rural,561
r-ivacevicki,BY-BR,2019,5-9,m,urban,893
r-ivacevicki,BY-BR,2019,10-14,f,rural,609
r-ivacevicki,BY-BR,2019,10-14,f,urban,894
r-ivacevicki,BY-BR,2019,10-14,m,rural,622
r-ivacevicki,BY-BR,2019,10-14,m,urban,909
r-ivacevicki,BY-BR,2019,15-19,f,rural,359
r-ivacevicki,BY-BR,2019,15-19,f,urban,462
r-ivacevicki,BY-BR,2019,15-19,m,rural,428
r-ivacevicki,BY-BR,2019,15-19,m,urban,652
r-ivacevicki,BY-BR,2019,20-24,f,rural,421
r-ivacevicki,BY-BR,2019,20-24,f,urban,489
r-ivacevicki,BY-BR,2019,20-24,m,rural,487
r-ivacevicki,BY-BR,2019,20-24,m,urban,849
r-ivacevicki,BY-BR,2019,25-29,f,rural,474
r-ivacevicki,BY-BR,2019,25-29,f,urban,728
r-ivacevicki,BY-BR,2019,25-29,m,rural,686
r-ivacevicki,BY-BR,2019,25-29,m,urban,1199
r-ivacevicki,BY-BR,2019,30-34,f,rural,610
r-ivacevicki,BY-BR,2019,30-34,f,urban,1057
r-ivacevicki,BY-BR,2019,30-34,m,rural,698
r-ivacevicki,BY-BR,2019,30-34,m,urban,1459
r-ivacevicki,BY-BR,2019,35-39,f,rural,659
r-ivacevicki,BY-BR,2019,35-39,f,urban,978
r-ivacevicki,BY-BR,2019,35-39,m,rural,745
r-ivacevicki,BY-BR,2019,35-39,m,urban,1407
r-ivacevicki,BY-BR,2019,40-44,f,rural,811
r-ivacevicki,BY-BR,2019,40-44,f,urban,986
r-ivacevicki,BY-BR,2019,40-44,m,rural,858
r-ivacevicki,BY-BR,2019,40-44,m,urban,1231
r-ivacevicki,BY-BR,2019,45-49,f,rural,1010
r-ivacevicki,BY-BR,2019,45-49,f,urban,989
r-ivacevicki,BY-BR,2019,45-49,m,rural,1040
r-ivacevicki,BY-BR,2019,45-49,m,urban,1116
r-ivacevicki,BY-BR,2019,50-54,f,rural,919
r-ivacevicki,BY-BR,2019,50-54,f,urban,1063
r-ivacevicki,BY-BR,2019,50-54,m,rural,1112
r-ivacevicki,BY-BR,2019,50-54,m,urban,970
r-ivacevicki,BY-BR,2019,55-59,f,rural,1014
r-ivacevicki,BY-BR,2019,55-59,f,urban,1220
r-ivacevicki,BY-BR,2019,55-59,m,rural,1073
r-ivacevicki,BY-BR,2019,55-59,m,urban,1057
r-ivacevicki,BY-BR,2019,60-64,f,rural,1138
r-ivacevicki,BY-BR,2019,60-64,f,urban,1096
r-ivacevicki,BY-BR,2019,60-64,m,rural,1092
r-ivacevicki,BY-BR,2019,60-64,m,urban,899
r-ivacevicki,BY-BR,2019,65-69,f,rural,905
r-ivacevicki,BY-BR,2019,65-69,f,urban,736
r-ivacevicki,BY-BR,2019,65-69,m,rural,676
r-ivacevicki,BY-BR,2019,65-69,m,urban,555
r-ivacevicki,BY-BR,2019,70-74,f,rural,794
r-ivacevicki,BY-BR,2019,70-74,f,urban,494
r-ivacevicki,BY-BR,2019,70-74,m,rural,458
r-ivacevicki,BY-BR,2019,70-74,m,urban,294
r-ivacevicki,BY-BR,2019,75-79,f,rural,797
r-ivacevicki,BY-BR,2019,75-79,f,urban,335
r-ivacevicki,BY-BR,2019,75-79,m,rural,307
r-ivacevicki,BY-BR,2019,75-79,m,urban,131
r-ivacevicki,BY-BR,2019,80 и старше,f,rural,1754
r-ivacevicki,BY-BR,2019,80 и старше,f,urban,522
r-ivacevicki,BY-BR,2019,80 и старше,m,rural,453
r-ivacevicki,BY-BR,2019,80 и старше,m,urban,150
r-ivanauski,BY-BR,2019,0-4,f,rural,502
r-ivanauski,BY-BR,2019,0-4,f,urban,573
r-ivanauski,BY-BR,2019,0-4,m,rural,585
r-ivanauski,BY-BR,2019,0-4,m,urban,643
r-ivanauski,BY-BR,2019,5-9,f,rural,503
r-ivanauski,BY-BR,2019,5-9,f,urban,667
r-ivanauski,BY-BR,2019,5-9,m,rural,527
r-ivanauski,BY-BR,2019,5-9,m,urban,708
r-ivanauski,BY-BR,2019,10-14,f,rural,549
r-ivanauski,BY-BR,2019,10-14,f,urban,620
r-ivanauski,BY-BR,2019,10-14,m,rural,650
r-ivanauski,BY-BR,2019,10-14,m,urban,639
r-ivanauski,BY-BR,2019,15-19,f,rural,420
r-ivanauski,BY-BR,2019,15-19,f,urban,336
r-ivanauski,BY-BR,2019,15-19,m,rural,472
r-ivanauski,BY-BR,2019,15-19,m,urban,382
r-ivanauski,BY-BR,2019,20-24,f,rural,421
r-ivanauski,BY-BR,2019,20-24,f,urban,343
r-ivanauski,BY-BR,2019,20-24,m,rural,503
r-ivanauski,BY-BR,2019,20-24,m,urban,361
r-ivanauski,BY-BR,2019,25-29,f,rural,418
r-ivanauski,BY-BR,2019,25-29,f,urban,520
r-ivanauski,BY-BR,2019,25-29,m,rural,554
r-ivanauski,BY-BR,2019,25-29,m,urban,454
r-ivanauski,BY-BR,2019,30-34,f,rural,438
r-ivanauski,BY-BR,2019,30-34,f,urban,623
r-ivanauski,BY-BR,2019,30-34,m,rural,521
r-ivanauski,BY-BR,2019,30-34,m,urban,638
r-ivanauski,BY-BR,2019,35-39,f,rural,553
r-ivanauski,BY-BR,2019,35-39,f,urban,691
r-ivanauski,BY-BR,2019,35-39,m,rural,550
r-ivanauski,BY-BR,2019,35-39,m,urban,633
r-ivanauski,BY-BR,2019,40-44,f,rural,713
r-ivanauski,BY-BR,2019,40-44,f,urban,664
r-ivanauski,BY-BR,2019,40-44,m,rural,705
r-ivanauski,BY-BR,2019,40-44,m,urban,580
r-ivanauski,BY-BR,2019,45-49,f,rural,845
r-ivanauski,BY-BR,2019,45-49,f,urban,622
r-ivanauski,BY-BR,2019,45-49,m,rural,837
r-ivanauski,BY-BR,2019,45-49,m,urban,560
r-ivanauski,BY-BR,2019,50-54,f,rural,838
r-ivanauski,BY-BR,2019,50-54,f,urban,578
r-ivanauski,BY-BR,2019,50-54,m,rural,899
r-ivanauski,BY-BR,2019,50-54,m,urban,457
r-ivanauski,BY-BR,2019,55-59,f,rural,858
r-ivanauski,BY-BR,2019,55-59,f,urban,660
r-ivanauski,BY-BR,2019,55-59,m,rural,885
r-ivanauski,BY-BR,2019,55-59,m,urban,558
r-ivanauski,BY-BR,2019,60-64,f,rural,898
r-ivanauski,BY-BR,2019,60-64,f,urban,649
r-ivanauski,BY-BR,2019,60-64,m,rural,777
r-ivanauski,BY-BR,2019,60-64,m,urban,500
r-ivanauski,BY-BR,2019,65-69,f,rural,731
r-ivanauski,BY-BR,2019,65-69,f,urban,432
r-ivanauski,BY-BR,2019,65-69,m,rural,536
r-ivanauski,BY-BR,2019,65-69,m,urban,331
r-ivanauski,BY-BR,2019,70-74,f,rural,666
r-ivanauski,BY-BR,2019,70-74,f,urban,329
r-ivanauski,BY-BR,2019,70-74,m,rural,363
r-ivanauski,BY-BR,2019,70-74,m,urban,204
r-ivanauski,BY-BR,2019,75-79,f,rural,700
r-ivanauski,BY-BR,2019,75-79,f,urban,193
r-ivanauski,BY-BR,2019,75-79,m,rural,278
r-ivanauski,BY-BR,2019,75-79,m,urban,106
r-ivanauski,BY-BR,2019,80 и старше,f,rural,1326
r-ivanauski,BY-BR,2019,80 и старше,f,urban,286
r-ivanauski,BY-BR,2019,80 и старше,m,rural,385
r-ivanauski,BY-BR,2019,80 и старше,m,urban,97
r-kamianiecki,BY-BR,2019,0-4,f,rural,524
r-kamianiecki,BY-BR,2019,0-4,f,urban,417
r-kamianiecki,BY-BR,2019,0-4,m,rural,577
r-kamianiecki,BY-BR,2019,0-4,m,urban,419
r-kamianiecki,BY-BR,2019,5-9,f,rural,542
r-kamianiecki,BY-BR,2019,5-9,f,urban,498
r-kamianiecki,BY-BR,2019,5-9,m,rural,626
r-kamianiecki,BY-BR,2019,5-9,m,urban,543
r-kamianiecki,BY-BR,2019,10-14,f,rural,577
r-kamianiecki,BY-BR,2019,10-14,f,urban,404
r-kamianiecki,BY-BR,2019,10-14,m,rural,640
r-kamianiecki,BY-BR,2019,10-14,m,urban,441
r-kamianiecki,BY-BR,2019,15-19,f,rural,358
r-kamianiecki,BY-BR,2019,15-19,f,urban,258
r-kamianiecki,BY-BR,2019,15-19,m,rural,410
r-kamianiecki,BY-BR,2019,15-19,m,urban,413
r-kamianiecki,BY-BR,2019,20-24,f,rural,440
r-kamianiecki,BY-BR,2019,20-24,f,urban,248
r-kamianiecki,BY-BR,2019,20-24,m,rural,473
r-kamianiecki,BY-BR,2019,20-24,m,urban,308
r-kamianiecki,BY-BR,2019,25-29,f,rural,464
r-kamianiecki,BY-BR,2019,25-29,f,urban,427
r-kamianiecki,BY-BR,2019,25-29,m,rural,576
r-kamianiecki,BY-BR,2019,25-29,m,urban,374
r-kamianiecki,BY-BR,2019,30-34,f,rural,585
r-kamianiecki,BY-BR,2019,30-34,f,urban,534
r-kamianiecki,BY-BR,2019,30-34,m,rural,685
r-kamianiecki,BY-BR,2019,30-34,m,urban,535
r-kamianiecki,BY-BR,2019,35-39,f,rural,565
r-kamianiecki,BY-BR,2019,35-39,f,urban,499
r-kamianiecki,BY-BR,2019,35-39,m,rural,628
r-kamianiecki,BY-BR,2019,35-39,m,urban,495
r-kamianiecki,BY-BR,2019,40-44,f,rural,638
r-kamianiecki,BY-BR,2019,40-44,f,urban,461
r-kamianiecki,BY-BR,2019,40-44,m,rural,588
r-kamianiecki,BY-BR,2019,40-44,m,urban,412
r-kamianiecki,BY-BR,2019,45-49,f,rural,722
r-kamianiecki,BY-BR,2019,45-49,f,urban,482
r-kamianiecki,BY-BR,2019,45-49,m,rural,675
r-kamianiecki,BY-BR,2019,45-49,m,urban,389
r-kamianiecki,BY-BR,2019,50-54,f,rural,866
r-kamianiecki,BY-BR,2019,50-54,f,urban,485
r-kamianiecki,BY-BR,2019,50-54,m,rural,791
r-kamianiecki,BY-BR,2019,50-54,m,urban,432
r-kamianiecki,BY-BR,2019,55-59,f,rural,993
r-kamianiecki,BY-BR,2019,55-59,f,urban,561
r-kamianiecki,BY-BR,2019,55-59,m,rural,901
r-kamianiecki,BY-BR,2019,55-59,m,urban,427
r-kamianiecki,BY-BR,2019,60-64,f,rural,859
r-kamianiecki,BY-BR,2019,60-64,f,urban,521
r-kamianiecki,BY-BR,2019,60-64,m,rural,738
r-kamianiecki,BY-BR,2019,60-64,m,urban,394
r-kamianiecki,BY-BR,2019,65-69,f,rural,675
r-kamianiecki,BY-BR,2019,65-69,f,urban,383
r-kamianiecki,BY-BR,2019,65-69,m,rural,451
r-kamianiecki,BY-BR,2019,65-69,m,urban,240
r-kamianiecki,BY-BR,2019,70-74,f,rural,494
r-kamianiecki,BY-BR,2019,70-74,f,urban,279
r-kamianiecki,BY-BR,2019,70-74,m,rural,290
r-kamianiecki,BY-BR,2019,70-74,m,urban,157
r-kamianiecki,BY-BR,2019,75-79,f,rural,509
r-kamianiecki,BY-BR,2019,75-79,f,urban,201
r-kamianiecki,BY-BR,2019,75-79,m,rural,203
r-kamianiecki,BY-BR,2019,75-79,m,urban,94
r-kamianiecki,BY-BR,2019,80 и старше,f,rural,982
r-kamianiecki,BY-BR,2019,80 и старше,f,urban,311
r-kamianiecki,BY-BR,2019,80 и старше,m,rural,284
r-kamianiecki,BY-BR,2019,80 и старше,m,urban,121
r-kobrynski,BY-BR,2019,0-4,f,rural,850
r-kobrynski,BY-BR,2019,0-4,f,urban,1806
r-kobrynski,BY-BR,2019,0-4,m,rural,890
r-kobrynski,BY-BR,2019,0-4,m,urban,1809
r-kobrynski,BY-BR,2019,5-9,f,rural,970
r-kobrynski,BY-BR,2019,5-9,f,urban,1983
r-kobrynski,BY-BR,2019,5-9,m,rural,1038
r-kobrynski,BY-BR,2019,5-9,m,urban,2031
r-kobrynski,BY-BR,2019,10-14,f,rural,929
r-kobrynski,BY-BR,2019,10-14,f,urban,1723
r-kobrynski,BY-BR,2019,10-14,m,rural,979
r-kobrynski,BY-BR,2019,10-14,m,urban,1806
r-kobrynski,BY-BR,2019,15-19,f,rural,589
r-kobrynski,BY-BR,2019,15-19,f,urban,1127
r-kobrynski,BY-BR,2019,15-19,m,rural,701
r-kobrynski,BY-BR,2019,15-19,m,urban,1148
r-kobrynski,BY-BR,2019,20-24,f,rural,570
r-kobrynski,BY-BR,2019,20-24,f,urban,1209
r-kobrynski,BY-BR,2019,20-24,m,rural,730
r-kobrynski,BY-BR,2019,20-24,m,urban,1091
r-kobrynski,BY-BR,2019,25-29,f,rural,709
r-kobrynski,BY-BR,2019,25-29,f,urban,1852
r-kobrynski,BY-BR,2019,25-29,m,rural,852
r-kobrynski,BY-BR,2019,25-29,m,urban,1646
r-kobrynski,BY-BR,2019,30-34,f,rural,866
r-kobrynski,BY-BR,2019,30-34,f,urban,2251
r-kobrynski,BY-BR,2019,30-34,m,rural,982
r-kobrynski,BY-BR,2019,30-34,m,urban,2077
r-kobrynski,BY-BR,2019,35-39,f,rural,992
r-kobrynski,BY-BR,2019,35-39,f,urban,2161
r-kobrynski,BY-BR,2019,35-39,m,rural,974
r-kobrynski,BY-BR,2019,35-39,m,urban,2039
r-kobrynski,BY-BR,2019,40-44,f,rural,1114
r-kobrynski,BY-BR,2019,40-44,f,urban,1896
r-kobrynski,BY-BR,2019,40-44,m,rural,1117
r-kobrynski,BY-BR,2019,40-44,m,urban,1703
r-kobrynski,BY-BR,2019,45-49,f,rural,1220
r-kobrynski,BY-BR,2019,45-49,f,urban,1865
r-kobrynski,BY-BR,2019,45-49,m,rural,1201
r-kobrynski,BY-BR,2019,45-49,m,urban,1530
r-kobrynski,BY-BR,2019,50-54,f,rural,1283
r-kobrynski,BY-BR,2019,50-54,f,urban,1853
r-kobrynski,BY-BR,2019,50-54,m,rural,1218
r-kobrynski,BY-BR,2019,50-54,m,urban,1480
r-kobrynski,BY-BR,2019,55-59,f,rural,1321
r-kobrynski,BY-BR,2019,55-59,f,urban,2168
r-kobrynski,BY-BR,2019,55-59,m,rural,1297
r-kobrynski,BY-BR,2019,55-59,m,urban,1590
r-kobrynski,BY-BR,2019,60-64,f,rural,1408
r-kobrynski,BY-BR,2019,60-64,f,urban,2024
r-kobrynski,BY-BR,2019,60-64,m,rural,1223
r-kobrynski,BY-BR,2019,60-64,m,urban,1554
r-kobrynski,BY-BR,2019,65-69,f,rural,1015
r-kobrynski,BY-BR,2019,65-69,f,urban,1557
r-kobrynski,BY-BR,2019,65-69,m,rural,746
r-kobrynski,BY-BR,2019,65-69,m,urban,996
r-kobrynski,BY-BR,2019,70-74,f,rural,777
r-kobrynski,BY-BR,2019,70-74,f,urban,1115
r-kobrynski,BY-BR,2019,70-74,m,rural,478
r-kobrynski,BY-BR,2019,70-74,m,urban,610
r-kobrynski,BY-BR,2019,75-79,f,rural,693
r-kobrynski,BY-BR,2019,75-79,f,urban,847
r-kobrynski,BY-BR,2019,75-79,m,rural,325
r-kobrynski,BY-BR,2019,75-79,m,urban,407
r-kobrynski,BY-BR,2019,80 и старше,f,rural,1453
r-kobrynski,BY-BR,2019,80 и старше,f,urban,1152
r-kobrynski,BY-BR,2019,80 и старше,m,rural,454
r-kobrynski,BY-BR,2019,80 и старше,m,urban,414
r-lachavicki,BY-BR,2019,0-4,f,rural,258
r-lachavicki,BY-BR,2019,0-4,f,urban,334
r-lachavicki,BY-BR,2019,0-4,m,rural,307
r-lachavicki,BY-BR,2019,0-4,m,urban,312
r-lachavicki,BY-BR,2019,5-9,f,rural,265
r-lachavicki,BY-BR,2019,5-9,f,urban,379
r-lachavicki,BY-BR,2019,5-9,m,rural,265
r-lachavicki,BY-BR,2019,5-9,m,urban,372
r-lachavicki,BY-BR,2019,10-14,f,rural,306
r-lachavicki,BY-BR,2019,10-14,f,urban,372
r-lachavicki,BY-BR,2019,10-14,m,rural,327
r-lachavicki,BY-BR,2019,10-14,m,urban,377
r-lachavicki,BY-BR,2019,15-19,f,rural,183
r-lachavicki,BY-BR,2019,15-19,f,urban,318
r-lachavicki,BY-BR,2019,15-19,m,rural,222
r-lachavicki,BY-BR,2019,15-19,m,urban,311
r-lachavicki,BY-BR,2019,20-24,f,rural,180
r-lachavicki,BY-BR,2019,20-24,f,urban,203
r-lachavicki,BY-BR,2019,20-24,m,rural,256
r-lachavicki,BY-BR,2019,20-24,m,urban,238
r-lachavicki,BY-BR,2019,25-29,f,rural,214
r-lachavicki,BY-BR,2019,25-29,f,urban,299
r-lachavicki,BY-BR,2019,25-29,m,rural,267
r-lachavicki,BY-BR,2019,25-29,m,urban,259
r-lachavicki,BY-BR,2019,30-34,f,rural,304
r-lachavicki,BY-BR,2019,30-34,f,urban,382
r-lachavicki,BY-BR,2019,30-34,m,rural,361
r-lachavicki,BY-BR,2019,30-34,m,urban,348
r-lachavicki,BY-BR,2019,35-39,f,rural,309
r-lachavicki,BY-BR,2019,35-39,f,urban,418
r-lachavicki,BY-BR,2019,35-39,m,rural,357
r-lachavicki,BY-BR,2019,35-39,m,urban,368
r-lachavicki,BY-BR,2019,40-44,f,rural,410
r-lachavicki,BY-BR,2019,40-44,f,urban,399
r-lachavicki,BY-BR,2019,40-44,m,rural,423
r-lachavicki,BY-BR,2019,40-44,m,urban,361
r-lachavicki,BY-BR,2019,45-49,f,rural,483
r-lachavicki,BY-BR,2019,45-49,f,urban,369
r-lachavicki,BY-BR,2019,45-49,m,rural,555
r-lachavicki,BY-BR,2019,45-49,m,urban,308
r-lachavicki,BY-BR,2019,50-54,f,rural,566
r-lachavicki,BY-BR,2019,50-54,f,urban,429
r-lachavicki,BY-BR,2019,50-54,m,rural,602
r-lachavicki,BY-BR,2019,50-54,m,urban,325
r-lachavicki,BY-BR,2019,55-59,f,rural,682
r-lachavicki,BY-BR,2019,55-59,f,urban,437
r-lachavicki,BY-BR,2019,55-59,m,rural,668
r-lachavicki,BY-BR,2019,55-59,m,urban,376
r-lachavicki,BY-BR,2019,60-64,f,rural,647
r-lachavicki,BY-BR,2019,60-64,f,urban,492
r-lachavicki,BY-BR,2019,60-64,m,rural,615
r-lachavicki,BY-BR,2019,60-64,m,urban,357
r-lachavicki,BY-BR,2019,65-69,f,rural,500
r-lachavicki,BY-BR,2019,65-69,f,urban,324
r-lachavicki,BY-BR,2019,65-69,m,rural,393
r-lachavicki,BY-BR,2019,65-69,m,urban,241
r-lachavicki,BY-BR,2019,70-74,f,rural,436
r-lachavicki,BY-BR,2019,70-74,f,urban,251
r-lachavicki,BY-BR,2019,70-74,m,rural,249
r-lachavicki,BY-BR,2019,70-74,m,urban,136
r-lachavicki,BY-BR,2019,75-79,f,rural,462
r-lachavicki,BY-BR,2019,75-79,f,urban,181
r-lachavicki,BY-BR,2019,75-79,m,rural,174
r-lachavicki,BY-BR,2019,75-79,m,urban,93
r-lachavicki,BY-BR,2019,80 и старше,f,rural,855
r-lachavicki,BY-BR,2019,Возраст не определен,f,rural,0
r-lachavicki,BY-BR,2019,80 и старше,f,urban,258
r-lachavicki,BY-BR,2019,Возраст не определен,f,urban,0
r-lachavicki,BY-BR,2019,80 и старше,m,rural,194
r-lachavicki,BY-BR,2019,80 и старше,m,urban,74
r-luniniecki,BY-BR,2019,0-4,f,rural,678
r-luniniecki,BY-BR,2019,0-4,f,urban,1195
r-luniniecki,BY-BR,2019,0-4,m,rural,711
r-luniniecki,BY-BR,2019,0-4,m,urban,1220
r-luniniecki,BY-BR,2019,5-9,f,rural,674
r-luniniecki,BY-BR,2019,5-9,f,urban,1276
r-luniniecki,BY-BR,2019,5-9,m,rural,732
r-luniniecki,BY-BR,2019,5-9,m,urban,1340
r-luniniecki,BY-BR,2019,10-14,f,rural,797
r-luniniecki,BY-BR,2019,10-14,f,urban,1334
r-luniniecki,BY-BR,2019,10-14,m,rural,891
r-luniniecki,BY-BR,2019,10-14,m,urban,1377
r-luniniecki,BY-BR,2019,15-19,f,rural,467
r-luniniecki,BY-BR,2019,15-19,f,urban,726
r-luniniecki,BY-BR,2019,15-19,m,rural,510
r-luniniecki,BY-BR,2019,15-19,m,urban,924
r-luniniecki,BY-BR,2019,20-24,f,rural,478
r-luniniecki,BY-BR,2019,20-24,f,urban,616
r-luniniecki,BY-BR,2019,20-24,m,rural,644
r-luniniecki,BY-BR,2019,20-24,m,urban,689
r-luniniecki,BY-BR,2019,25-29,f,rural,557
r-luniniecki,BY-BR,2019,25-29,f,urban,996
r-luniniecki,BY-BR,2019,25-29,m,rural,722
r-luniniecki,BY-BR,2019,25-29,m,urban,996
r-luniniecki,BY-BR,2019,30-34,f,rural,677
r-luniniecki,BY-BR,2019,30-34,f,urban,1376
r-luniniecki,BY-BR,2019,30-34,m,rural,776
r-luniniecki,BY-BR,2019,30-34,m,urban,1339
r-luniniecki,BY-BR,2019,35-39,f,rural,825
r-luniniecki,BY-BR,2019,35-39,f,urban,1666
r-luniniecki,BY-BR,2019,35-39,m,rural,892
r-luniniecki,BY-BR,2019,35-39,m,urban,1521
r-luniniecki,BY-BR,2019,40-44,f,rural,1123
r-luniniecki,BY-BR,2019,40-44,f,urban,1463
r-luniniecki,BY-BR,2019,40-44,m,rural,1105
r-luniniecki,BY-BR,2019,40-44,m,urban,1420
r-luniniecki,BY-BR,2019,45-49,f,rural,1212
r-luniniecki,BY-BR,2019,45-49,f,urban,1209
r-luniniecki,BY-BR,2019,45-49,m,rural,1426
r-luniniecki,BY-BR,2019,45-49,m,urban,1082
r-luniniecki,BY-BR,2019,50-54,f,rural,1074
r-luniniecki,BY-BR,2019,50-54,f,urban,1289
r-luniniecki,BY-BR,2019,50-54,m,rural,1218
r-luniniecki,BY-BR,2019,50-54,m,urban,959
r-luniniecki,BY-BR,2019,55-59,f,rural,1084
r-luniniecki,BY-BR,2019,55-59,f,urban,1618
r-luniniecki,BY-BR,2019,55-59,m,rural,1177
r-luniniecki,BY-BR,2019,55-59,m,urban,1280
r-luniniecki,BY-BR,2019,60-64,f,rural,1211
r-luniniecki,BY-BR,2019,60-64,f,urban,1731
r-luniniecki,BY-BR,2019,60-64,m,rural,1180
r-luniniecki,BY-BR,2019,60-64,m,urban,1338
r-luniniecki,BY-BR,2019,65-69,f,rural,1051
r-luniniecki,BY-BR,2019,65-69,f,urban,1129
r-luniniecki,BY-BR,2019,65-69,m,rural,806
r-luniniecki,BY-BR,2019,65-69,m,urban,934
r-luniniecki,BY-BR,2019,70-74,f,rural,847
r-luniniecki,BY-BR,2019,70-74,f,urban,669
r-luniniecki,BY-BR,2019,70-74,m,rural,528
r-luniniecki,BY-BR,2019,70-74,m,urban,452
r-luniniecki,BY-BR,2019,75-79,f,rural,813
r-luniniecki,BY-BR,2019,75-79,f,urban,363
r-luniniecki,BY-BR,2019,75-79,m,rural,397
r-luniniecki,BY-BR,2019,75-79,m,urban,206
r-luniniecki,BY-BR,2019,80 и старше,f,rural,1442
r-luniniecki,BY-BR,2019,80 и старше,f,urban,631
r-luniniecki,BY-BR,2019,80 и старше,m,rural,441
r-luniniecki,BY-BR,2019,80 и старше,m,urban,206
r-malarycki,BY-BR,2019,0-4,f,rural,273
r-malarycki,BY-BR,2019,0-4,f,urban,475
r-malarycki,BY-BR,2019,0-4,m,rural,268
r-malarycki,BY-BR,2019,0-4,m,urban,531
r-malarycki,BY-BR,2019,5-9,f,rural,249
r-malarycki,BY-BR,2019,5-9,f,urban,495
r-malarycki,BY-BR,2019,5-9,m,rural,310
r-malarycki,BY-BR,2019,5-9,m,urban,547
r-malarycki,BY-BR,2019,10-14,f,rural,248
r-malarycki,BY-BR,2019,10-14,f,urban,473
r-malarycki,BY-BR,2019,10-14,m,rural,291
r-malarycki,BY-BR,2019,10-14,m,urban,472
r-malarycki,BY-BR,2019,15-19,f,rural,197
r-malarycki,BY-BR,2019,15-19,f,urban,234
r-malarycki,BY-BR,2019,15-19,m,rural,215
r-malarycki,BY-BR,2019,15-19,m,urban,478
r-malarycki,BY-BR,2019,20-24,f,rural,207
r-malarycki,BY-BR,2019,20-24,f,urban,279
r-malarycki,BY-BR,2019,20-24,m,rural,235
r-malarycki,BY-BR,2019,20-24,m,urban,339
r-malarycki,BY-BR,2019,25-29,f,rural,253
r-malarycki,BY-BR,2019,25-29,f,urban,455
r-malarycki,BY-BR,2019,25-29,m,rural,323
r-malarycki,BY-BR,2019,25-29,m,urban,389
r-malarycki,BY-BR,2019,30-34,f,rural,235
r-malarycki,BY-BR,2019,30-34,f,urban,562
r-malarycki,BY-BR,2019,30-34,m,rural,279
r-malarycki,BY-BR,2019,30-34,m,urban,527
r-malarycki,BY-BR,2019,35-39,f,rural,292
r-malarycki,BY-BR,2019,35-39,f,urban,555
r-malarycki,BY-BR,2019,35-39,m,rural,275
r-malarycki,BY-BR,2019,35-39,m,urban,482
r-malarycki,BY-BR,2019,40-44,f,rural,363
r-malarycki,BY-BR,2019,40-44,f,urban,438
r-malarycki,BY-BR,2019,40-44,m,rural,331
r-malarycki,BY-BR,2019,40-44,m,urban,430
r-malarycki,BY-BR,2019,45-49,f,rural,471
r-malarycki,BY-BR,2019,45-49,f,urban,400
r-malarycki,BY-BR,2019,45-49,m,rural,393
r-malarycki,BY-BR,2019,45-49,m,urban,323
r-malarycki,BY-BR,2019,50-54,f,rural,461
r-malarycki,BY-BR,2019,50-54,f,urban,417
r-malarycki,BY-BR,2019,50-54,m,rural,508
r-malarycki,BY-BR,2019,50-54,m,urban,344
r-malarycki,BY-BR,2019,55-59,f,rural,519
r-malarycki,BY-BR,2019,55-59,f,urban,484
r-malarycki,BY-BR,2019,55-59,m,rural,513
r-malarycki,BY-BR,2019,55-59,m,urban,370
r-malarycki,BY-BR,2019,60-64,f,rural,512
r-malarycki,BY-BR,2019,60-64,f,urban,465
r-malarycki,BY-BR,2019,60-64,m,rural,478
r-malarycki,BY-BR,2019,60-64,m,urban,347
r-malarycki,BY-BR,2019,65-69,f,rural,385
r-malarycki,BY-BR,2019,65-69,f,urban,314
r-malarycki,BY-BR,2019,65-69,m,rural,307
r-malarycki,BY-BR,2019,65-69,m,urban,242
r-malarycki,BY-BR,2019,70-74,f,rural,292
r-malarycki,BY-BR,2019,70-74,f,urban,226
r-malarycki,BY-BR,2019,70-74,m,rural,184
r-malarycki,BY-BR,2019,70-74,m,urban,124
