country,year,sex,age,type,central_death_rate,probability_of_death,average_survival_length,number_survivors,number_deaths,number_person_years_lived,number_person_years_remaining,life_expectancy
Belarus,2012,male,103,period,556.62,43.543,0.5,22,10,17,38,1.71
Belarus,2012,male,104,period,580.85,45.012,0.5,13,6,10,21,1.65
Belarus,2012,male,105,period,604.69,46.431,0.5,7,3,5,11,1.59
Belarus,2012,male,105-109,period,624.89,96.575,1.42,7,7,11,11,1.59
Belarus,2012,male,106,period,628.05005,47.795998,0.5,4,2,3,6,1.54
Belarus,2012,male,107,period,650.82,49.103,0.5,2,1,1,3,1.49
Belarus,2012,male,108,period,672.93,50.350998,0.5,1,0,1,1,1.45
Belarus,2012,male,109,period,694.29,51.538002,0.5,0,0,0,1,1.42
Belarus,2012,male,11,period,0.19000001,0.019000001,0.5,99354,19,99345,5565860,56.02
Belarus,2012,male,110+,period,714.85004,100.0,1.4,0,0,0,0,1.4
Belarus,2012,male,12,period,0.3,0.030000001,0.5,99335,30,99320,5466515,55.03
Belarus,2012,male,13,period,0.19000001,0.019000001,0.5,99305,19,99296,5367195,54.05
Belarus,2012,male,14,period,0.17,0.016999999,0.5,99286,17,99278,5267899,53.06
Belarus,2012,male,15,period,0.36,0.036000002,0.5,99269,36,99251,5168622,52.07
Belarus,2012,male,15-19,period,0.75,0.37199998,2.94,99269,370,495584,5168622,52.07
Belarus,2012,male,16,period,0.76000005,0.076000005,0.5,99233,76,99195,5069371,51.09
Belarus,2012,male,17,period,0.59000003,0.059,0.5,99157,59,99128,4970175,50.12
Belarus,2012,male,18,period,0.88,0.088,0.5,99099,87,99055,4871047,49.15
Belarus,2012,male,19,period,1.13,0.113,0.5,99011,112,98955,4771993,48.2
Belarus,2012,male,2,period,0.41,0.041,0.5,99585,41,99565,6461020,64.88
Belarus,2012,male,20,period,1.21,0.121,0.5,98899,120,98839,4673037,47.25
Belarus,2012,male,20-24,period,1.4100001,0.703,2.64,98899,695,492857,4673037,47.25
Belarus,2012,male,21,period,1.2900001,0.12900001,0.5,98779,128,98715,4574198,46.31
Belarus,2012,male,22,period,1.36,0.13599999,0.5,98652,134,98585,4475483,45.37
Belarus,2012,male,23,period,1.62,0.162,0.5,98517,160,98437,4376898,44.43
Belarus,2012,male,24,period,1.5600001,0.156,0.5,98357,154,98281,4278461,43.5
Belarus,2012,male,25,period,1.77,0.176,0.5,98204,173,98117,4180180,42.57
Belarus,2012,male,25-29,period,2.24,1.116,2.68,98204,1096,488472,4180180,42.57
Belarus,2012,male,26,period,2.17,0.217,0.5,98030,213,97924,4082063,41.64
Belarus,2012,male,27,period,2.29,0.229,0.5,97818,224,97706,3984139,40.73
Belarus,2012,male,28,period,2.24,0.224,0.5,97593,218,97484,3886434,39.82
Belarus,2012,male,29,period,2.75,0.274,0.5,97375,267,97241,3788950,38.91
Belarus,2012,male,3,period,0.25,0.025,0.5,99544,25,99531,6361455,63.91
Belarus,2012,male,30,period,2.76,0.276,0.5,97108,268,96974,3691708,38.02
Belarus,2012,male,30-34,period,3.6,1.783,2.67,97108,1732,481509,3691708,38.02
Belarus,2012,male,31,period,3.4399998,0.343,0.5,96840,332,96674,3594734,37.12
Belarus,2012,male,32,period,3.71,0.37100002,0.5,96508,358,96329,3498060,36.25
Belarus,2012,male,33,period,3.97,0.396,0.5,96150,381,95959,3401731,35.38
Belarus,2012,male,34,period,4.11,0.41,0.5,95769,393,95573,3305772,34.52
Belarus,2012,male,35,period,3.98,0.39699998,0.5,95376,379,95187,3210199,33.66
Belarus,2012,male,35-39,period,5.0099998,2.473,2.59,95376,2359,471204,3210199,33.66
Belarus,2012,male,36,period,5.18,0.51699996,0.5,94997,491,94752,3115013,32.79
Belarus,2012,male,37,period,5.4100003,0.53900003,0.5,94506,510,94251,3020261,31.96
Belarus,2012,male,38,period,5.21,0.52,0.5,93996,488,93752,2926010,31.13
Belarus,2012,male,39,period,5.26,0.525,0.5,93508,490,93263,2832258,30.29
Belarus,2012,male,4,period,0.37,0.037,0.5,99519,37,99500,6261924,62.92
Belarus,2012,male,40,period,6.07,0.605,0.5,93017,563,92736,2738995,29.45
Belarus,2012,male,40-44,period,7.0600004,3.469,2.6,93017,3227,457328,2738995,29.45
Belarus,2012,male,41,period,7.17,0.714,0.5,92455,660,92125,2646259,28.62
Belarus,2012,male,42,period,6.79,0.677,0.5,91795,622,91484,2554134,27.82
Belarus,2012,male,43,period,7.39,0.737,0.5,91173,672,90837,2462650,27.01
Belarus,2012,male,44,period,7.8800006,0.78499997,0.5,90501,711,90146,2371813,26.21
Belarus,2012,male,45,period,9.259999,0.921,0.5,89791,827,89377,2281667,25.41
Belarus,2012,male,45-49,period,10.45,5.097,2.6,89791,4577,437950,2281667,25.41
Belarus,2012,male,46,period,10.65,1.059,0.5,88964,942,88492,2192290,24.64
Belarus,2012,male,47,period,9.429999,0.939,0.5,88021,826,87608,2103797,23.9
Belarus,2012,male,48,period,10.69,1.0630001,0.5,87195,927,86731,2016189,23.12
Belarus,2012,male,49,period,12.29,1.2210001,0.5,86268,1054,85741,1929458,22.37
Belarus,2012,male,5,period,0.18,0.018000001,0.5,99482,18,99473,6162423,61.95
Belarus,2012,male,5-9,period,0.18,0.091,2.58,99482,90,497191,6162423,61.95
Belarus,2012,male,50,period,13.01,1.2919999,0.5,85214,1101,84664,1843717,21.64
Belarus,2012,male,50-54,period,15.22,7.3420005,2.61,85214,6257,411106,1843717,21.64
Belarus,2012,male,51,period,14.809999,1.47,0.5,84113,1237,83495,1759053,20.91
Belarus,2012,male,52,period,14.69,1.4580001,0.5,82876,1208,82272,1675558,20.22
Belarus,2012,male,53,period,16.109999,1.5979999,0.5,81668,1305,81015,1593286,19.51
Belarus,2012,male,54,period,17.63,1.7480001,0.5,80363,1405,79660,1512271,18.82
Belarus,2012,male,55,period,18.83,1.8650001,0.5,78958,1473,78221,1432611,18.14
Belarus,2012,male,55-59,period,21.880001,10.393,2.6,78958,8206,375098,1432611,18.14
Belarus,2012,male,56,period,20.0,1.98,0.5,77485,1534,76718,1354390,17.48
Belarus,2012,male,57,period,22.6,2.2350001,0.5,75951,1697,75102,1277672,16.82
Belarus,2012,male,58,period,23.150002,2.289,0.5,74254,1699,73404,1202570,16.2
Belarus,2012,male,59,period,25.15,2.484,0.5,72554,1802,71653,1129166,15.56
Belarus,2012,male,6,period,0.17,0.016999999,0.5,99464,17,99455,6062950,60.96
Belarus,2012,male,60,period,32.960003,3.2419999,0.5,70752,2294,69605,1057513,14.95
Belarus,2012,male,60-64,period,34.5,15.885,2.51,70752,11239,325768,1057513,14.95
Belarus,2012,male,61,period,32.59,3.207,0.5,68458,2195,67360,987908,14.43
Belarus,2012,male,62,period,32.620003,3.21,0.5,66263,2127,65199,920548,13.89
Belarus,2012,male,63,period,37.420002,3.674,0.5,64136,2356,62958,855349,13.34
Belarus,2012,male,64,period,37.37,3.6680002,0.5,61779,2266,60646,792391,12.83
Belarus,2012,male,65,period,45.27,4.427,0.5,59513,2635,58196,731745,12.3
Belarus,2012,male,65-69,period,46.2,20.721,2.51,59513,12331,266907,731745,12.3
Belarus,2012,male,66,period,37.99,3.7289999,0.5,56878,2121,55818,673549,11.84
Belarus,2012,male,67,period,46.54,4.5480003,0.5,54758,2490,53512,617731,11.28
Belarus,2012,male,68,period,51.23,4.995,0.5,52267,2611,50962,564219,10.79
Belarus,2012,male,69,period,51.11,4.9830003,0.5,49656,2475,48419,513257,10.34
Belarus,2012,male,7,period,0.19999999,0.02,0.5,99447,20,99437,5963495,59.97
Belarus,2012,male,70,period,55.489998,5.3989997,0.5,47182,2547,45908,464838,9.85
Belarus,2012,male,70-74,period,64.2,27.671,2.51,47182,13056,203374,464838,9.85
Belarus,2012,male,71,period,60.199997,5.844,0.5,44634,2609,43330,418930,9.39
Belarus,2012,male,72,period,63.600002,6.164,0.5,42026,2591,40730,375600,8.94
Belarus,2012,male,73,period,73.880005,7.125,0.5,39435,2810,38030,334870,8.49
Belarus,2012,male,74,period,70.649994,6.8240004,0.5,36625,2499,35376,296840,8.1
Belarus,2012,male,75,period,82.29,7.904,0.5,34126,2697,32777,261464,7.66
Belarus,2012,male,75-79,period,95.810005,38.554,2.47,34126,13157,137330,261464,7.66
Belarus,2012,male,76,period,90.520004,8.66,0.5,31429,2722,30068,228687,7.28
Belarus,2012,male,77,period,93.2,8.905001,0.5,28707,2556,27429,198619,6.92
Belarus,2012,male,78,period,106.92,10.149,0.5,26151,2654,24824,171190,6.55
Belarus,2012,male,79,period,113.689995,10.757,0.5,23496,2528,22233,146367,6.23
Belarus,2012,male,8,period,0.11,0.011,0.5,99427,11,99421,5864058,58.98
Belarus,2012,male,80,period,116.0,10.964001,0.5,20969,2299,19819,124134,5.92
Belarus,2012,male,80-84,period,134.47,49.697,2.38,20969,10421,77496,124134,5.92
Belarus,2012,male,81,period,125.49999,11.809,0.5,18670,2205,17568,104314,5.59
Belarus,2012,male,82,period,145.37001,13.552,0.5,16465,2231,15349,86747,5.27
Belarus,2012,male,83,period,140.17,13.099,0.5,14234,1864,13301,71398,5.02
Belarus,2012,male,84,period,158.95,14.724999,0.5,12369,1821,11459,58096,4.7
Belarus,2012,male,85,period,167.99,15.497001,0.5,10548,1635,9731,46637,4.42
Belarus,2012,male,85-89,period,198.5,64.533005,2.29,10548,6807,34291,46637,4.42
Belarus,2012,male,86,period,187.05,17.105,0.5,8913,1525,8151,36907,4.14
Belarus,2012,male,87,period,201.57,18.311,0.5,7389,1353,6712,28756,3.89
Belarus,2012,male,88,period,226.31,20.33,0.5,6036,1227,5422,22044,3.65
Belarus,2012,male,89,period,249.73001,22.201,0.5,4809,1068,4275,16622,3.46
Belarus,2012,male,9,period,0.24,0.024,0.5,99416,24,99404,5764637,57.99
Belarus,2012,male,90,period,259.38,22.96,0.5,3741,859,3312,12347,3.3
Belarus,2012,male,90-94,period,282.43,77.449,2.08,3741,2897,10259,12347,3.3
Belarus,2012,male,91,period,247.83,22.051,0.5,2882,636,2564,9035,3.13
Belarus,2012,male,92,period,307.38,26.644001,0.5,2247,599,1947,6471,2.88
Belarus,2012,male,93,period,323.05,27.812,0.5,1648,458,1419,4523,2.74
Belarus,2012,male,94,period,340.34,29.085001,0.5,1190,346,1017,3105,2.61
Belarus,2012,male,95,period,362.86,30.713999,0.5,844,259,714,2088,2.47
Belarus,2012,male,95-99,period,392.02,87.514,1.84,844,738,1883,2088,2.47
Belarus,2012,male,96,period,386.0,32.355,0.5,585,189,490,1374,2.35
Belarus,2012,male,97,period,409.66,34.002,0.5,395,134,328,884,2.24
Belarus,2012,male,98,period,433.75,35.645,0.5,261,93,214,556,2.13
Belarus,2012,male,99,period,458.16,37.276,0.5,168,63,137,341,2.03
Belarus,2012,total,0,period,3.43,0.342,0.14,100000,342,99706,7219118,72.19
Belarus,2012,total,1,period,0.37,0.037,0.5,99658,37,99639,7119411,71.44
Belarus,2012,total,1-4,period,0.28,0.113,1.83,99658,113,398386,7119411,71.44
Belarus,2012,total,10,period,0.25,0.025,0.5,99461,25,99448,6223523,62.57
Belarus,2012,total,10-14,period,0.19999999,0.1,2.49,99461,100,497054,6223523,62.57
Belarus,2012,total,100,period,486.85,39.154,0.5,336,132,270,640,1.9
Belarus,2012,total,100-104,period,518.17,93.983,1.61,336,316,609,640,1.9
Belarus,2012,total,101,period,517.43,41.108,0.5,204,84,162,370,1.81
Belarus,2012,total,102,period,547.87,43.006,0.5,120,52,94,207,1.72
Belarus,2012,total,103,period,577.94,44.837,0.5,69,31,53,113,1.64
Belarus,2012,total,104,period,607.41003,46.591,0.5,38,18,29,60,1.58
Belarus,2012,total,105,period,636.08,48.260002,0.5,20,10,15,31,1.51
Belarus,2012,total,105-109,period,658.51996,97.25,1.38,20,20,30,31,1.51
Belarus,2012,total,106,period,663.77,49.836998,0.5,10,5,8,15,1.46
Belarus,2012,total,107,period,690.31,51.318,0.5,5,3,4,7,1.41
Belarus,2012,total,108,period,715.57996,52.701996,0.5,3,1,2,3,1.37
Belarus,2012,total,109,period,739.5,53.988,0.5,1,1,1,2,1.33
Belarus,2012,total,11,period,0.13,0.013,0.5,99436,13,99429,6124074,61.59
Belarus,2012,total,110+,period,761.98,100.0,1.31,1,1,1,1,1.31
Belarus,2012,total,12,period,0.22,0.022,0.5,99423,22,99412,6024645,60.6
Belarus,2012,total,13,period,0.17,0.016999999,0.5,99401,17,99392,5925233,59.61
Belarus,2012,total,14,period,0.22,0.022,0.5,99383,22,99372,5825841,58.62
Belarus,2012,total,15,period,0.29,0.029,0.5,99361,29,99347,5726469,57.63
Belarus,2012,total,15-19,period,0.53999996,0.27199998,2.87,99361,270,496230,5726469,57.63
Belarus,2012,total,16,period,0.57,0.056999996,0.5,99332,57,99304,5627122,56.65
Belarus,2012,total,17,period,0.45,0.044999998,0.5,99276,45,99253,5527818,55.68
Belarus,2012,total,18,period,0.66,0.066,0.5,99231,65,99198,5428565,54.71
Belarus,2012,total,19,period,0.75,0.075,0.5,99165,74,99128,5329367,53.74
Belarus,2012,total,2,period,0.26999998,0.026999999,0.5,99621,27,99607,7019772,70.46
Belarus,2012,total,20,period,0.85,0.085,0.5,99091,84,99049,5230239,52.78
Belarus,2012,total,20-24,period,0.94,0.46799996,2.61,99091,464,494347,5230239,52.78
Belarus,2012,total,21,period,0.85999995,0.085999995,0.5,99007,85,98964,5131190,51.83
Belarus,2012,total,22,period,0.91,0.091,0.5,98922,90,98877,5032225,50.87
Belarus,2012,total,23,period,1.0600001,0.106000006,0.5,98831,104,98779,4933349,49.92
Belarus,2012,total,24,period,1.01,0.101,0.5,98727,100,98677,4834569,48.97
Belarus,2012,total,25,period,1.1800001,0.118,0.5,98627,116,98569,4735892,48.02
Belarus,2012,total,25-29,period,1.4499999,0.722,2.67,98627,712,491475,4735892,48.02
Belarus,2012,total,26,period,1.38,0.137,0.5,98511,135,98443,4637323,47.07
Belarus,2012,total,27,period,1.5,0.15,0.5,98376,147,98302,4538879,46.14
Belarus,2012,total,28,period,1.43,0.14299999,0.5,98228,140,98158,4440577,45.21
Belarus,2012,total,29,period,1.77,0.176,0.5,98088,173,98002,4342419,44.27
Belarus,2012,total,3,period,0.24,0.024,0.5,99594,24,99582,6920164,69.48
Belarus,2012,total,30,period,1.75,0.17500001,0.5,97915,171,97830,4244417,43.35
Belarus,2012,total,30-34,period,2.31,1.1470001,2.68,97915,1123,486974,4244417,43.35
Belarus,2012,total,31,period,2.18,0.21800001,0.5,97744,213,97638,4146588,42.42
Belarus,2012,total,32,period,2.4,0.24000001,0.5,97531,234,97414,4048950,41.51
Belarus,2012,total,33,period,2.57,0.257,0.5,97297,250,97172,3951536,40.61
Belarus,2012,total,34,period,2.64,0.263,0.5,97047,255,96920,3854363,39.72
Belarus,2012,total,35,period,2.64,0.263,0.5,96792,255,96665,3757444,38.82
Belarus,2012,total,35-39,period,3.25,1.61,2.6,96792,1559,480222,3757444,38.82
Belarus,2012,total,36,period,3.31,0.331,0.5,96537,319,96378,3660779,37.92
Belarus,2012,total,37,period,3.3899999,0.338,0.5,96218,326,96055,3564401,37.05
Belarus,2012,total,38,period,3.45,0.34399998,0.5,95892,330,95727,3468346,36.17
Belarus,2012,total,39,period,3.45,0.34399998,0.5,95562,329,95398,3372619,35.29
Belarus,2012,total,4,period,0.25,0.025,0.5,99570,25,99558,6820582,68.5
Belarus,2012,total,40,period,3.8799999,0.387,0.5,95233,369,95049,3277221,34.41
Belarus,2012,total,40-44,period,4.52,2.2329998,2.61,95233,2127,471086,3277221,34.41
Belarus,2012,total,41,period,4.3700004,0.43600002,0.5,94865,414,94658,3182172,33.54
Belarus,2012,total,42,period,4.4700003,0.446,0.5,94451,422,94240,3087515,32.69
Belarus,2012,total,43,period,4.87,0.48600003,0.5,94029,457,93800,2993275,31.83
Belarus,2012,total,44,period,4.99,0.497,0.5,93572,465,93339,2899475,30.99
Belarus,2012,total,45,period,5.6099997,0.559,0.5,93106,521,92846,2806136,30.14
Belarus,2012,total,45-49,period,6.52,3.208,2.61,93106,2987,458387,2806136,30.14
Belarus,2012,total,46,period,6.75,0.673,0.5,92586,623,92274,2713290,29.31
Belarus,2012,total,47,period,5.94,0.592,0.5,91963,544,91691,2621016,28.5
Belarus,2012,total,48,period,6.71,0.668,0.5,91419,611,91113,2529325,27.67
Belarus,2012,total,49,period,7.61,0.758,0.5,90807,688,90463,2438212,26.85
Belarus,2012,total,5,period,0.19000001,0.019000001,0.5,99545,19,99536,6721025,67.52
Belarus,2012,total,5-9,period,0.17,0.085,2.35,99545,84,497502,6721025,67.52
Belarus,2012,total,50,period,8.27,0.82400006,0.5,90119,742,89748,2347749,26.05
Belarus,2012,total,50-54,period,9.4,4.597,2.6,90119,4143,440670,2347749,26.05
Belarus,2012,total,51,period,9.06,0.90199995,0.5,89377,806,88974,2258001,25.26
Belarus,2012,total,52,period,9.11,0.90699995,0.5,88571,804,88169,2169027,24.49
Belarus,2012,total,53,period,9.85,0.98,0.5,87767,860,87337,2080858,23.71
Belarus,2012,total,54,period,10.7699995,1.072,0.5,86907,931,86442,1993520,22.94
Belarus,2012,total,55,period,11.96,1.188,0.5,85976,1022,85465,1907079,22.18
Belarus,2012,total,55-59,period,13.67,6.618,2.6,85976,5690,416198,1907079,22.18
Belarus,2012,total,56,period,12.64,1.2559999,0.5,84954,1067,84421,1821614,21.44
Belarus,2012,total,57,period,14.2,1.4100001,0.5,83888,1183,83296,1737193,20.71
Belarus,2012,total,58,period,14.43,1.433,0.5,82705,1185,82113,1653896,20.0
Belarus,2012,total,59,period,15.25,1.5139999,0.5,81520,1234,80903,1571784,19.28
Belarus,2012,total,6,period,0.19999999,0.02,0.5,99526,20,99516,6621489,66.53
Belarus,2012,total,60,period,19.61,1.942,0.5,80286,1559,79507,1490880,18.57
Belarus,2012,total,60-64,period,20.789999,9.891,2.55,80286,7941,381967,1490880,18.57
Belarus,2012,total,61,period,19.26,1.908,0.5,78727,1502,77976,1411374,17.93
Belarus,2012,total,62,period,20.07,1.987,0.5,77225,1535,76458,1333398,17.27
Belarus,2012,total,63,period,22.460001,2.221,0.5,75690,1681,74850,1256940,16.61
Belarus,2012,total,64,period,22.740002,2.249,0.5,74009,1664,73177,1182090,15.97
Belarus,2012,total,65,period,27.46,2.709,0.5,72345,1960,71365,1108913,15.33
Belarus,2012,total,65-69,period,28.289999,13.226999,2.54,72345,9569,338213,1108913,15.33
Belarus,2012,total,66,period,23.64,2.3360002,0.5,70385,1644,69563,1037548,14.74
Belarus,2012,total,67,period,28.710001,2.83,0.5,68741,1945,67768,967985,14.08
Belarus,2012,total,68,period,31.4,3.092,0.5,66796,2065,65763,900217,13.48
Belarus,2012,total,69,period,30.66,3.02,0.5,64730,1955,63753,834454,12.89
Belarus,2012,total,7,period,0.17,0.016999999,0.5,99506,17,99498,6521973,65.54
Belarus,2012,total,70,period,33.47,3.2919998,0.5,62776,2066,61743,770701,12.28
Belarus,2012,total,70-74,period,39.6,18.07,2.58,62776,11344,286463,770701,12.28
Belarus,2012,total,71,period,36.18,3.554,0.5,60709,2157,59631,708958,11.68
Belarus,2012,total,72,period,39.620003,3.8849998,0.5,58552,2275,57415,649327,11.09
Belarus,2012,total,73,period,44.629997,4.366,0.5,56277,2457,55049,591913,10.52
Belarus,2012,total,74,period,45.38,4.437,0.5,53820,2388,52626,536864,9.98
Belarus,2012,total,75,period,51.910004,5.06,0.5,51432,2602,50131,484238,9.42
Belarus,2012,total,75-79,period,63.75,27.602,2.57,51432,14196,222704,484238,9.42
Belarus,2012,total,76,period,58.3,5.665,0.5,48830,2766,47447,434107,8.89
Belarus,2012,total,77,period,63.040005,6.112,0.5,46064,2815,44656,386660,8.39
Belarus,2012,total,78,period,72.37,6.9839997,0.5,43248,3020,41738,342004,7.91
Belarus,2012,total,79,period,77.26,7.439,0.5,40228,2992,38732,300266,7.46
Belarus,2012,total,8,period,0.12,0.012,0.5,99489,11,99484,6422475,64.55
Belarus,2012,total,80,period,83.899994,8.052,0.5,37236,2998,35737,261534,7.02
Belarus,2012,total,80-84,period,100.04,39.946,2.48,37236,14874,148685,261534,7.02
Belarus,2012,total,81,period,90.67,8.674,0.5,34237,2970,32753,225797,6.6
Belarus,2012,total,82,period,105.84,10.052,0.5,31268,3143,29696,193045,6.17
Belarus,2012,total,83,period,107.450005,10.1970005,0.5,28125,2868,26691,163348,5.81
Belarus,2012,total,84,period,121.61,11.464,0.5,25257,2895,23809,136658,5.41
Belarus,2012,total,85,period,132.33,12.412,0.5,22361,2776,20974,112849,5.05
Belarus,2012,total,85-89,period,163.21,57.305,2.4,22361,12814,78515,112849,5.05
Belarus,2012,total,86,period,151.22,14.059,0.5,19586,2754,18209,91875,4.69
Belarus,2012,total,87,period,162.22,15.005,0.5,16832,2526,15569,73666,4.38
Belarus,2012,total,88,period,189.0,17.268,0.5,14306,2470,13071,58097,4.06
Belarus,2012,total,89,period,214.07,19.338,0.5,11836,2289,10692,45025,3.8
Belarus,2012,total,9,period,0.17,0.016999999,0.5,99478,17,99469,6322992,63.56
Belarus,2012,total,90,period,221.95999,19.979,0.5,9547,1907,8594,34334,3.6
Belarus,2012,total,90-94,period,251.98999,73.608,2.18,9547,7028,27889,34334,3.6
Belarus,2012,total,91,period,223.27,20.084,0.5,7640,1534,6873,25740,3.37
Belarus,2012,total,92,period,269.91998,23.782,0.5,6105,1452,5379,18868,3.09
Belarus,2012,total,93,period,295.22,25.725,0.5,4653,1197,4055,13488,2.9
Belarus,2012,total,94,period,313.46,27.099,0.5,3456,937,2988,9433,2.73
Belarus,2012,total,95,period,340.14,29.07,0.5,2520,732,2153,6445,2.56
Belarus,2012,total,95-99,period,376.17,86.67,1.89,2520,2184,5805,6445,2.56
Belarus,2012,total,96,period,367.94,31.077,0.5,1787,555,1510,4292,2.4
Belarus,2012,total,97,period,396.71002,33.104,0.5,1232,408,1028,2782,2.26
Belarus,2012,total,98,period,426.26,35.137,0.5,824,290,679,1754,2.13
Belarus,2012,total,99,period,456.38,37.159,0.5,534,199,435,1075,2.01
Belarus,2013,female,0,period,2.96,0.296,0.14,100000,296,99747,7788464,77.88
Belarus,2013,female,1,period,0.45,0.044999998,0.5,99704,45,99682,7688717,77.12
Belarus,2013,female,1-4,period,0.25,0.101,1.56,99704,100,398572,7688717,77.12
Belarus,2013,female,10,period,0.12,0.012,0.5,99546,12,99540,6792283,68.23
Belarus,2013,female,10-14,period,0.15,0.07300001,2.54,99546,73,497550,6792283,68.23
Belarus,2013,female,100,period,491.67,39.465,0.5,556,219,446,1047,1.88
Belarus,2013,female,100-104,period,523.93,94.214,1.6,556,524,999,1047,1.88
Belarus,2013,female,101,period,523.51,41.49,0.5,336,140,267,601,1.79
Belarus,2013,female,102,period,555.14996,43.454,0.5,197,86,154,335,1.7
Belarus,2013,female,103,period,586.36,45.342003,0.5,111,50,86,180,1.62
Belarus,2013,female,104,period,616.88,47.146,0.5,61,29,46,94,1.55
