scenario,city_id,epoch,fixed_cells,core_cells,built_fixed_m2,built_core_m2,built_edge_m2,built_buffer_m2
t20_c0,c-zhodzina,2000,2323,229,2650450.0,1060790.0,641054.0,948606.0
t20_c0,c-zhytkavichy,2000,2110,15,1828603.0,48133.0,1121377.0,659093.0
t20_c0,c-ashmiany,2005,1249,56,1420325.0,193613.0,244698.0,982014.0
t20_c0,c-asipovichy,2005,3367,139,3307036.0,464788.0,2083271.0,758977.0
t20_c0,c-astraviec,2005,1070,22,906299.0,74624.0,255384.0,576291.0
t20_c0,c-babrujsk,2005,9091,1268,13289013.0,4603176.0,6511630.0,2174207.0
t20_c0,c-baran,2005,2400,177,2839150.0,684501.0,1561054.0,593595.0
t20_c0,c-baranavichy,2005,7748,1576,11913743.0,6128037.0,4305253.0,1480453.0
t20_c0,c-barysau,2005,3984,756,6822080.0,2829239.0,1943129.0,2049712.0
t20_c0,c-bialynichy,2005,1261,29,1013805.0,90819.0,386762.0,536224.0
t20_c0,c-biaroza,2005,1651,53,1846682.0,184671.0,914159.0,747852.0
t20_c0,c-biarozauka,2005,1340,68,906118.0,236747.0,426487.0,242884.0
t20_c0,c-bielaaziorsk,2005,1447,26,985511.0,104082.0,294294.0,587135.0
t20_c0,c-bierazino,2005,1573,22,1310136.0,71813.0,632912.0,605411.0
t20_c0,c-braslau,2005,1236,22,830707.0,76537.0,401352.0,352818.0
t20_c0,c-brest,2005,9105,1160,13550258.0,4598518.0,6381446.0,2570294.0
t20_c0,c-bychau,2005,1826,72,1686994.0,245431.0,760029.0,681534.0
t20_c0,c-chashniki,2005,1307,25,850517.0,78498.0,328408.0,443611.0
t20_c0,c-chavusy,2005,1303,10,813427.0,31322.0,367720.0,414385.0
t20_c0,c-chervien,2005,1103,16,960722.0,51347.0,281864.0,627511.0
t20_c0,c-chojniki,2005,2579,13,1622683.0,39203.0,765659.0,817821.0
t20_c0,c-dobrush,2005,1521,66,1237705.0,215854.0,590324.0,431527.0
t20_c0,c-drahichyn,2005,1452,21,1326695.0,67504.0,707531.0,551660.0
t20_c0,c-dziarzhynsk,2005,2792,25,2070326.0,87014.0,1557255.0,426057.0
t20_c0,c-fanipal,2005,1416,45,1280141.0,205731.0,393534.0,680876.0
t20_c0,c-hancavichy,2005,1844,26,1570547.0,93135.0,957234.0,520178.0
t20_c0,c-haradok,2005,724,16,647093.0,51437.0,92654.0,503002.0
t20_c0,c-hlybokaje,2005,2431,241,2405109.0,899050.0,925822.0,580237.0
t20_c0,c-homiel,2005,11346,2156,19685811.0,8240680.0,8486685.0,2958446.0
t20_c0,c-horki,2005,2229,31,2373788.0,104633.0,883422.0,1385733.0
t20_c0,c-hrodna,2005,6093,453,10563521.0,1940049.0,5146447.0,3477025.0
t20_c0,c-ivacevichy,2005,2617,100,2261411.0,357107.0,1090341.0,813963.0
t20_c0,c-ivanava,2005,2003,108,2000885.0,370757.0,967724.0,662404.0
t20_c0,c-jelsk,2005,842,10,660759.0,32205.0,122520.0,506034.0
t20_c0,c-kalinkavichy,2005,3005,47,3740620.0,159287.0,2723439.0,857894.0
t20_c0,c-kapyl,2005,993,15,815765.0,54804.0,279357.0,481604.0
t20_c0,c-kasciukovichy,2005,1571,40,1343592.0,130037.0,685262.0,528293.0
t20_c0,c-kleck,2005,1552,158,1373301.0,562613.0,362964.0,447724.0
t20_c0,c-klimavichy,2005,1606,33,1569959.0,110318.0,534163.0,925478.0
t20_c0,c-kobryn,2005,2570,100,3410169.0,357796.0,1708057.0,1344316.0
t20_c0,c-krychau,2005,1941,277,1932239.0,963311.0,354551.0,614377.0
t20_c0,c-lachavichy,2005,1348,44,988922.0,144030.0,487331.0,357561.0
t20_c0,c-lahojsk,2005,1693,18,1078567.0,71906.0,526370.0,480291.0
t20_c0,c-lelchycy,2005,1988,5,1512439.0,17358.0,1165872.0,329209.0
t20_c0,c-lepiel,2005,1942,87,1937842.0,304084.0,1024659.0,609099.0
t20_c0,c-lida,2005,4021,323,4890363.0,1182842.0,2029237.0,1678284.0
t20_c0,c-luban,2005,1566,18,1133780.0,57220.0,628611.0,447949.0
t20_c0,c-luniniec,2005,2528,75,2346917.0,292664.0,1575570.0,478683.0
t20_c0,c-machulishchy,2005,2095,111,1703172.0,500374.0,607149.0,595649.0
t20_c0,c-mahilou,2005,6515,528,9749514.0,1854547.0,5060044.0,2834923.0
t20_c0,c-maladziechna,2005,5055,308,6716650.0,1125495.0,4181074.0,1410081.0
t20_c0,c-malaryta,2005,1720,28,1173676.0,105973.0,762062.0,305641.0
t20_c0,c-marjina-horka,2005,2183,32,1901227.0,123412.0,1021420.0,756395.0
t20_c0,c-masty,2005,1707,76,1404137.0,272182.0,505328.0,626627.0
t20_c0,c-mazyr,2005,3018,72,3515188.0,298046.0,1444630.0,1772512.0
t20_c0,c-mikashevichy,2005,1875,36,1198572.0,138689.0,719105.0,340778.0
t20_c0,c-minsk,2005,19629,1561,36971872.0,5921925.0,22749095.0,8300852.0
t20_c0,c-mscislau,2005,1640,60,1283345.0,201833.0,626313.0,455199.0
t20_c0,c-naroula,2005,666,17,475971.0,53916.0,54805.0,367250.0
t20_c0,c-navahrudak,2005,2508,138,2573178.0,503995.0,1583107.0,486076.0
t20_c0,c-navapolack,2005,1844,25,1358505.0,74591.0,577830.0,706084.0
t20_c0,c-niasvizh,2005,1974,33,1636347.0,119547.0,921014.0,595786.0
t20_c0,c-novalukoml,2005,1576,26,901257.0,120650.0,319024.0,461583.0
t20_c0,c-orsha,2005,2821,287,4085708.0,999127.0,1866060.0,1220521.0
t20_c0,c-pastavy,2005,1862,82,1888803.0,255772.0,781242.0,851789.0
t20_c0,c-pietrykau,2005,1630,32,1274080.0,114365.0,816728.0,342987.0
t20_c0,c-pinsk,2005,6786,813,8635244.0,3072150.0,4014479.0,1548615.0
t20_c0,c-polack,2005,2373,267,3501181.0,915264.0,623744.0,1962173.0
t20_c0,c-pruzhany,2005,2553,150,2078493.0,529426.0,1055802.0,493265.0
t20_c0,c-rahachou,2005,2407,345,2259824.0,1234848.0,788032.0,236944.0
t20_c0,c-rechyca,2005,5113,866,6408220.0,3177244.0,2075823.0,1155153.0
t20_c0,c-salihorsk,2005,2479,60,2587323.0,195893.0,1621678.0,769752.0
t20_c0,c-shchuchyn,2005,1198,58,1069012.0,207736.0,333993.0,527283.0
t20_c0,c-shklou,2005,1962,109,1599920.0,373264.0,751428.0,475228.0
t20_c0,c-skidziel,2005,1540,17,1058641.0,55342.0,424736.0,578563.0
t20_c0,c-slonim,2005,3686,102,3297265.0,348040.0,1749727.0,1199498.0
t20_c0,c-sluck,2005,1554,82,2328028.0,304956.0,534330.0,1488742.0
t20_c0,c-smalavichy,2005,1942,23,1623498.0,89145.0,731655.0,802698.0
t20_c0,c-smarhon,2005,2465,70,2122911.0,226441.0,1070959.0,825511.0
t20_c0,c-staryja-darohi,2005,1501,49,1132899.0,163112.0,664949.0,304838.0
t20_c0,c-stolin,2005,2265,75,1714591.0,246427.0,1000464.0,467700.0
t20_c0,c-stoubcy,2005,2124,72,1972649.0,262551.0,1120281.0,589817.0
t20_c0,c-svietlahorsk,2005,2684,69,2599714.0,235678.0,1156948.0,1207088.0
t20_c0,c-talachyn,2005,1093,12,885851.0,36586.0,270740.0,578525.0
t20_c0,c-uzda,2005,1686,0,941825.0,0.0,656936.0,284889.0
t20_c0,c-valozhyn,2005,1302,11,938530.0,44714.0,397674.0,496142.0
t20_c0,c-vasilevichy,2005,901,0,564495.0,0.0,139601.0,424894.0
t20_c0,c-vaukavysk,2005,2799,96,3039792.0,350534.0,1748293.0,940965.0
t20_c0,c-viciebsk,2005,3729,489,6057065.0,1744730.0,1762962.0,2549373.0
t20_c0,c-vietka,2005,1599,39,1018193.0,132389.0,549166.0,336638.0
t20_c0,c-vilejka,2005,2113,146,1954641.0,493445.0,761831.0,699365.0
t20_c0,c-zaslauje,2005,1418,117,1278774.0,491952.0,255917.0,530905.0
t20_c0,c-zhabinka,2005,1434,45,1287608.0,155638.0,444304.0,687666.0
t20_c0,c-zhlobin,2005,3833,196,4887189.0,748872.0,3120463.0,1017854.0
t20_c0,c-zhodzina,2005,2323,229,2830205.0,1065340.0,700388.0,1064477.0
t20_c0,c-zhytkavichy,2005,2110,15,1919784.0,48750.0,1171069.0,699965.0
t20_c0,c-ashmiany,2010,1249,56,1490953.0,196630.0,268307.0,1026016.0
t20_c0,c-asipovichy,2010,3367,139,3456106.0,468686.0,2175341.0,812079.0
t20_c0,c-astraviec,2010,1070,22,996809.0,75758.0,273218.0,647833.0
t20_c0,c-babrujsk,2010,9091,1268,13641529.0,4624750.0,6704427.0,2312352.0
t20_c0,c-baran,2010,2400,177,2952104.0,688690.0,1614292.0,649122.0
t20_c0,c-baranavichy,2010,7748,1576,12619358.0,6178436.0,4754062.0,1686860.0
t20_c0,c-barysau,2010,3984,756,6953681.0,2839474.0,1995581.0,2118626.0
t20_c0,c-bialynichy,2010,1261,29,1057078.0,91571.0,402862.0,562645.0
t20_c0,c-biaroza,2010,1651,53,2025523.0,188558.0,982170.0,854795.0
t20_c0,c-biarozauka,2010,1340,68,947206.0,238769.0,443772.0,264665.0
t20_c0,c-bielaaziorsk,2010,1447,26,1039165.0,105124.0,311611.0,622430.0
t20_c0,c-bierazino,2010,1573,22,1373361.0,72396.0,654026.0,646939.0
t20_c0,c-braslau,2010,1236,22,895167.0,77370.0,428671.0,389126.0
t20_c0,c-brest,2010,9105,1160,14453554.0,4623793.0,6942029.0,2887732.0
t20_c0,c-bychau,2010,1826,72,1758974.0,247575.0,783859.0,727540.0
t20_c0,c-chashniki,2010,1307,25,907929.0,80191.0,346789.0,480949.0
t20_c0,c-chavusy,2010,1303,10,847432.0,31418.0,377510.0,438504.0
t20_c0,c-chervien,2010,1103,16,1075748.0,52229.0,308729.0,714790.0
t20_c0,c-chojniki,2010,2579,13,1715703.0,39570.0,804842.0,871291.0
t20_c0,c-dobrush,2010,1521,66,1287831.0,218350.0,607820.0,461661.0
t20_c0,c-drahichyn,2010,1452,21,1391440.0,68927.0,739219.0,583294.0
t20_c0,c-dziarzhynsk,2010,2792,25,2346908.0,88715.0,1738028.0,520165.0
t20_c0,c-fanipal,2010,1416,45,1449921.0,207326.0,433667.0,808928.0
t20_c0,c-hancavichy,2010,1844,26,1694971.0,93613.0,1016843.0,584515.0
t20_c0,c-haradok,2010,724,16,676083.0,51872.0,96298.0,527913.0
t20_c0,c-hlybokaje,2010,2431,241,2498740.0,905924.0,969112.0,623704.0
t20_c0,c-homiel,2010,11346,2156,20263968.0,8279484.0,8800395.0,3184089.0
t20_c0,c-horki,2010,2229,31,2482231.0,105687.0,900256.0,1476288.0
t20_c0,c-hrodna,2010,6093,453,11077687.0,1949855.0,5347520.0,3780312.0
t20_c0,c-ivacevichy,2010,2617,100,2463948.0,360358.0,1168099.0,935491.0
t20_c0,c-ivanava,2010,2003,108,2147679.0,374588.0,1027532.0,745559.0
t20_c0,c-jelsk,2010,842,10,731193.0,34603.0,132163.0,564427.0
t20_c0,c-kalinkavichy,2010,3005,47,3924273.0,159864.0,2827580.0,936829.0
t20_c0,c-kapyl,2010,993,15,871731.0,55700.0,292028.0,524003.0
t20_c0,c-kasciukovichy,2010,1571,40,1417569.0,132439.0,719280.0,565850.0
t20_c0,c-kleck,2010,1552,158,1465798.0,567830.0,409606.0,488362.0
t20_c0,c-klimavichy,2010,1606,33,1634504.0,111639.0,555022.0,967843.0
t20_c0,c-kobryn,2010,2570,100,3740544.0,359247.0,1900818.0,1480479.0
t20_c0,c-krychau,2010,1941,277,1966308.0,967141.0,360332.0,638835.0
t20_c0,c-lachavichy,2010,1348,44,1055598.0,145778.0,517886.0,391934.0
t20_c0,c-lahojsk,2010,1693,18,1208092.0,72802.0,573495.0,561795.0
t20_c0,c-lelchycy,2010,1988,5,1738144.0,17448.0,1334785.0,385911.0
t20_c0,c-lepiel,2010,1942,87,2030572.0,308043.0,1058986.0,663543.0
t20_c0,c-lida,2010,4021,323,5179416.0,1196239.0,2176160.0,1807017.0
t20_c0,c-luban,2010,1566,18,1219861.0,57911.0,676939.0,485011.0
t20_c0,c-luniniec,2010,2528,75,2519779.0,296007.0,1673646.0,550126.0
t20_c0,c-machulishchy,2010,2095,111,1829721.0,503057.0,634239.0,692425.0
t20_c0,c-mahilou,2010,6515,528,10168412.0,1865448.0,5216732.0,3086232.0
t20_c0,c-maladziechna,2010,5055,308,7021562.0,1131749.0,4304431.0,1585382.0
t20_c0,c-malaryta,2010,1720,28,1282655.0,107930.0,829910.0,344815.0
t20_c0,c-marjina-horka,2010,2183,32,2094807.0,124778.0,1104878.0,865151.0
t20_c0,c-masty,2010,1707,76,1503591.0,275748.0,539747.0,688096.0
t20_c0,c-mazyr,2010,3018,72,3739040.0,299801.0,1498039.0,1941200.0
t20_c0,c-mikashevichy,2010,1875,36,1343528.0,139722.0,803025.0,400781.0
t20_c0,c-minsk,2010,19629,1561,38833125.0,5956763.0,23711006.0,9165356.0
t20_c0,c-mscislau,2010,1640,60,1334496.0,202892.0,645874.0,485730.0
t20_c0,c-naroula,2010,666,17,485392.0,54231.0,55819.0,375342.0
t20_c0,c-navahrudak,2010,2508,138,2775492.0,509689.0,1717582.0,548221.0
t20_c0,c-navapolack,2010,1844,25,1397470.0,75353.0,587117.0,735000.0
t20_c0,c-niasvizh,2010,1974,33,1834455.0,121885.0,1029231.0,683339.0
t20_c0,c-novalukoml,2010,1576,26,954367.0,121610.0,338162.0,494595.0
t20_c0,c-orsha,2010,2821,287,4226193.0,1007191.0,1900419.0,1318583.0
t20_c0,c-pastavy,2010,1862,82,1942959.0,259954.0,798053.0,884952.0
t20_c0,c-pietrykau,2010,1630,32,1350504.0,115490.0,860843.0,374171.0
t20_c0,c-pinsk,2010,6786,813,9259487.0,3090574.0,4421566.0,1747347.0
t20_c0,c-polack,2010,2373,267,3553883.0,919396.0,631040.0,2003447.0
t20_c0,c-pruzhany,2010,2553,150,2249648.0,533449.0,1157398.0,558801.0
t20_c0,c-rahachou,2010,2407,345,2310581.0,1243320.0,813134.0,254127.0
t20_c0,c-rechyca,2010,5113,866,6685886.0,3199931.0,2239038.0,1246917.0
t20_c0,c-salihorsk,2010,2479,60,2867613.0,198645.0,1782119.0,886849.0
t20_c0,c-shchuchyn,2010,1198,58,1158358.0,211885.0,363251.0,583222.0
t20_c0,c-shklou,2010,1962,109,1656951.0,376365.0,776790.0,503796.0
t20_c0,c-skidziel,2010,1540,17,1162974.0,56355.0,460469.0,646150.0
t20_c0,c-slonim,2010,3686,102,3514305.0,352009.0,1836357.0,1325939.0
t20_c0,c-sluck,2010,1554,82,2446867.0,306178.0,555127.0,1585562.0
t20_c0,c-smalavichy,2010,1942,23,1816090.0,90777.0,781841.0,943472.0
t20_c0,c-smarhon,2010,2465,70,2309562.0,227629.0,1184790.0,897143.0
t20_c0,c-staryja-darohi,2010,1501,49,1211089.0,165707.0,696659.0,348723.0
t20_c0,c-stolin,2010,2265,75,1852576.0,249395.0,1085374.0,517807.0
t20_c0,c-stoubcy,2010,2124,72,2111606.0,265552.0,1202579.0,643475.0
t20_c0,c-svietlahorsk,2010,2684,69,2746468.0,237832.0,1241701.0,1266935.0
t20_c0,c-talachyn,2010,1093,12,960580.0,37156.0,284998.0,638426.0
t20_c0,c-uzda,2010,1686,0,1082344.0,0.0,748858.0,333486.0
t20_c0,c-valozhyn,2010,1302,11,1040451.0,45759.0,426714.0,567978.0
t20_c0,c-vasilevichy,2010,901,0,595172.0,0.0,146553.0,448619.0
t20_c0,c-vaukavysk,2010,2799,96,3257609.0,354193.0,1851863.0,1051553.0
t20_c0,c-viciebsk,2010,3729,489,6187222.0,1751868.0,1793815.0,2641539.0
t20_c0,c-vietka,2010,1599,39,1048867.0,133559.0,561498.0,353810.0
t20_c0,c-vilejka,2010,2113,146,2010496.0,496705.0,777932.0,735859.0
t20_c0,c-zaslauje,2010,1418,117,1366096.0,495239.0,273712.0,597145.0
t20_c0,c-zhabinka,2010,1434,45,1363225.0,157221.0,459625.0,746379.0
t20_c0,c-zhlobin,2010,3833,196,5131927.0,754562.0,3241861.0,1135504.0
t20_c0,c-zhodzina,2010,2323,229,3017063.0,1069857.0,761620.0,1185586.0
t20_c0,c-zhytkavichy,2010,2110,15,2012198.0,49370.0,1220734.0,742094.0
t20_c0,c-ashmiany,2015,1249,56,1554612.0,199107.0,287465.0,1068040.0
t20_c0,c-asipovichy,2015,3367,139,3591622.0,472541.0,2257457.0,861624.0
t20_c0,c-astraviec,2015,1070,22,1086721.0,76674.0,289150.0,720897.0
t20_c0,c-babrujsk,2015,9091,1268,13980900.0,4644440.0,6891754.0,2444706.0
t20_c0,c-baran,2015,2400,177,3073605.0,693859.0,1676278.0,703468.0
t20_c0,c-baranavichy,2015,7748,1576,13298527.0,6224962.0,5189871.0,1883694.0
t20_c0,c-barysau,2015,3984,756,7083938.0,2848621.0,2046574.0,2188743.0
t20_c0,c-bialynichy,2015,1261,29,1098933.0,92598.0,416989.0,589346.0
t20_c0,c-biaroza,2015,1651,53,2194938.0,192314.0,1043757.0,958867.0
t20_c0,c-biarozauka,2015,1340,68,984091.0,241044.0,459125.0,283922.0
t20_c0,c-bielaaziorsk,2015,1447,26,1088692.0,106274.0,327015.0,655403.0
t20_c0,c-bierazino,2015,1573,22,1430976.0,72904.0,674749.0,683323.0
t20_c0,c-braslau,2015,1236,22,950738.0,78074.0,452908.0,419756.0
t20_c0,c-brest,2015,9105,1160,15261007.0,4647253.0,7432980.0,3180774.0
t20_c0,c-bychau,2015,1826,72,1831821.0,249543.0,809368.0,772910.0
t20_c0,c-chashniki,2015,1307,25,955935.0,81546.0,362242.0,512147.0
t20_c0,c-chavusy,2015,1303,10,879776.0,31564.0,386688.0,461524.0
t20_c0,c-chervien,2015,1103,16,1175563.0,52935.0,331940.0,790688.0
t20_c0,c-chojniki,2015,2579,13,1805060.0,39881.0,841969.0,923210.0
t20_c0,c-dobrush,2015,1521,66,1347382.0,221538.0,630065.0,495779.0
t20_c0,c-drahichyn,2015,1452,21,1448716.0,70214.0,766539.0,611963.0
t20_c0,c-dziarzhynsk,2015,2792,25,2600095.0,90459.0,1903318.0,606318.0
t20_c0,c-fanipal,2015,1416,45,1603611.0,208624.0,468819.0,926168.0
t20_c0,c-hancavichy,2015,1844,26,1822901.0,94148.0,1082123.0,646630.0
t20_c0,c-haradok,2015,724,16,701548.0,52222.0,99400.0,549926.0
t20_c0,c-hlybokaje,2015,2431,241,2583947.0,912611.0,1006241.0,665095.0
t20_c0,c-homiel,2015,11346,2156,20824170.0,8315224.0,9101051.0,3407895.0
t20_c0,c-horki,2015,2229,31,2597702.0,106923.0,917256.0,1573523.0
t20_c0,c-hrodna,2015,6093,453,11573103.0,1960947.0,5527881.0,4084275.0
t20_c0,c-ivacevichy,2015,2617,100,2664135.0,363427.0,1242486.0,1058222.0
t20_c0,c-ivanava,2015,2003,108,2280879.0,378036.0,1080230.0,822613.0
t20_c0,c-jelsk,2015,842,10,795279.0,36806.0,140665.0,617808.0
t20_c0,c-kalinkavichy,2015,3005,47,4088881.0,160463.0,2919484.0,1008934.0
t20_c0,c-kapyl,2015,993,15,924347.0,56416.0,302521.0,565410.0
t20_c0,c-kasciukovichy,2015,1571,40,1494532.0,134602.0,755857.0,604073.0
t20_c0,c-kleck,2015,1552,158,1562186.0,572856.0,457642.0,531688.0
t20_c0,c-klimavichy,2015,1606,33,1696665.0,112886.0,574259.0,1009520.0
t20_c0,c-kobryn,2015,2570,100,4046259.0,360454.0,2070466.0,1615339.0
t20_c0,c-krychau,2015,1941,277,2001612.0,972234.0,366916.0,662462.0
t20_c0,c-lachavichy,2015,1348,44,1113137.0,147343.0,543007.0,422787.0
t20_c0,c-lahojsk,2015,1693,18,1328320.0,73672.0,616997.0,637651.0
t20_c0,c-lelchycy,2015,1988,5,1950002.0,17564.0,1489543.0,442895.0
t20_c0,c-lepiel,2015,1942,87,2112561.0,311559.0,1088555.0,712447.0
t20_c0,c-lida,2015,4021,323,5430845.0,1207468.0,2304848.0,1918529.0
t20_c0,c-luban,2015,1566,18,1306853.0,58545.0,724123.0,524185.0
t20_c0,c-luniniec,2015,2528,75,2687379.0,298859.0,1767768.0,620752.0
t20_c0,c-machulishchy,2015,2095,111,1951146.0,505291.0,658906.0,786949.0
t20_c0,c-mahilou,2015,6515,528,10591338.0,1877527.0,5372031.0,3341780.0
t20_c0,c-maladziechna,2015,5055,308,7297832.0,1137779.0,4416286.0,1743767.0
t20_c0,c-malaryta,2015,1720,28,1382770.0,109551.0,891452.0,381767.0
t20_c0,c-marjina-horka,2015,2183,32,2267588.0,126042.0,1175314.0,966232.0
t20_c0,c-masty,2015,1707,76,1590119.0,278886.0,569492.0,741741.0
t20_c0,c-mazyr,2015,3018,72,3963392.0,301346.0,1543928.0,2118118.0
t20_c0,c-mikashevichy,2015,1875,36,1492779.0,140745.0,890729.0,461305.0
t20_c0,c-minsk,2015,19629,1561,40605585.0,5987358.0,24606210.0,10012017.0
t20_c0,c-mscislau,2015,1640,60,1391816.0,204198.0,669750.0,517868.0
t20_c0,c-naroula,2015,666,17,495329.0,54513.0,56676.0,384140.0
t20_c0,c-navahrudak,2015,2508,138,2955847.0,514707.0,1835372.0,605768.0
t20_c0,c-navapolack,2015,1844,25,1431245.0,75981.0,594917.0,760347.0
t20_c0,c-niasvizh,2015,1974,33,2025501.0,123799.0,1133443.0,768259.0
t20_c0,c-novalukoml,2015,1576,26,1000214.0,122386.0,354067.0,523761.0
t20_c0,c-orsha,2015,2821,287,4361502.0,1014676.0,1932757.0,1414069.0
t20_c0,c-pastavy,2015,1862,82,1995175.0,264032.0,813572.0,917571.0
t20_c0,c-pietrykau,2015,1630,32,1417957.0,116430.0,899502.0,402025.0
t20_c0,c-pinsk,2015,6786,813,9858649.0,3107568.0,4809853.0,1941228.0
t20_c0,c-polack,2015,2373,267,3600114.0,923221.0,637475.0,2039418.0
t20_c0,c-pruzhany,2015,2553,150,2405384.0,537449.0,1246372.0,621563.0
t20_c0,c-rahachou,2015,2407,345,2363232.0,1251677.0,837259.0,274296.0
t20_c0,c-rechyca,2015,5113,866,6944753.0,3221965.0,2391300.0,1331488.0
t20_c0,c-salihorsk,2015,2479,60,3133005.0,201382.0,1925163.0,1006460.0
t20_c0,c-shchuchyn,2015,1198,58,1240840.0,216312.0,390970.0,633558.0
t20_c0,c-shklou,2015,1962,109,1709431.0,379381.0,799899.0,530151.0
t20_c0,c-skidziel,2015,1540,17,1261777.0,57719.0,493943.0,710115.0
t20_c0,c-slonim,2015,3686,102,3707214.0,355814.0,1912430.0,1438970.0
t20_c0,c-sluck,2015,1554,82,2556551.0,307170.0,573186.0,1676195.0
t20_c0,c-smalavichy,2015,1942,23,1984591.0,92242.0,823264.0,1069085.0
t20_c0,c-smarhon,2015,2465,70,2494726.0,228832.0,1289147.0,976747.0
t20_c0,c-staryja-darohi,2015,1501,49,1283988.0,167888.0,725022.0,391078.0
t20_c0,c-stolin,2015,2265,75,2012086.0,253133.0,1186483.0,572470.0
t20_c0,c-stoubcy,2015,2124,72,2241837.0,268162.0,1276751.0,696924.0
t20_c0,c-svietlahorsk,2015,2684,69,2889661.0,240194.0,1321982.0,1327485.0
t20_c0,c-talachyn,2015,1093,12,1035093.0,37654.0,300091.0,697348.0
t20_c0,c-uzda,2015,1686,0,1227391.0,0.0,842531.0,384860.0
t20_c0,c-valozhyn,2015,1302,11,1127871.0,46655.0,450570.0,630646.0
t20_c0,c-vasilevichy,2015,901,0,624298.0,0.0,152686.0,471612.0
t20_c0,c-vaukavysk,2015,2799,96,3452137.0,357338.0,1938274.0,1156525.0
t20_c0,c-viciebsk,2015,3729,489,6312345.0,1759106.0,1821955.0,2731284.0
t20_c0,c-vietka,2015,1599,39,1086772.0,135714.0,579133.0,371925.0
t20_c0,c-vilejka,2015,2113,146,2069752.0,500980.0,796224.0,772548.0
t20_c0,c-zaslauje,2015,1418,117,1453192.0,498648.0,292528.0,662016.0
t20_c0,c-zhabinka,2015,1434,45,1432149.0,158719.0,473510.0,799920.0
t20_c0,c-zhlobin,2015,3833,196,5356768.0,760296.0,3351877.0,1244595.0
t20_c0,c-zhodzina,2015,2323,229,3184732.0,1073753.0,815855.0,1295124.0
t20_c0,c-zhytkavichy,2015,2110,15,2104217.0,49906.0,1271423.0,782888.0
t20_c0,c-ashmiany,2020,1249,56,1576037.0,199406.0,291681.0,1084950.0
t20_c0,c-asipovichy,2020,3367,139,3664486.0,476181.0,2299468.0,888837.0
t20_c0,c-astraviec,2020,1070,22,1171554.0,76708.0,297491.0,797355.0
t20_c0,c-babrujsk,2020,9091,1268,14250261.0,4656456.0,7037376.0,2556429.0
t20_c0,c-baran,2020,2400,177,3214798.0,702870.0,1766810.0,745118.0
t20_c0,c-baranavichy,2020,7748,1576,13880782.0,6255648.0,5580408.0,2044726.0
t20_c0,c-barysau,2020,3984,756,7209037.0,2853340.0,2094921.0,2260776.0
t20_c0,c-bialynichy,2020,1261,29,1132690.0,94721.0,423093.0,614876.0
t20_c0,c-biaroza,2020,1651,53,2303032.0,195513.0,1079446.0,1028073.0
t20_c0,c-biarozauka,2020,1340,68,1003283.0,244358.0,466768.0,292157.0
t20_c0,c-bielaaziorsk,2020,1447,26,1122159.0,107856.0,334679.0,679624.0
t20_c0,c-bierazino,2020,1573,22,1473315.0,73130.0,693831.0,706354.0
t20_c0,c-braslau,2020,1236,22,974345.0,78258.0,464742.0,431345.0
t20_c0,c-brest,2020,9105,1160,15600630.0,4663332.0,7600452.0,3336846.0
t20_c0,c-bychau,2020,1826,72,1906595.0,250813.0,841468.0,814314.0
t20_c0,c-chashniki,2020,1307,25,967281.0,81546.0,365967.0,519768.0
t20_c0,c-chavusy,2020,1303,10,909140.0,31899.0,393443.0,483798.0
t20_c0,c-chervien,2020,1103,16,1208773.0,52945.0,340535.0,815293.0
t20_c0,c-chojniki,2020,2579,13,1884231.0,39956.0,870709.0,973566.0
t20_c0,c-dobrush,2020,1521,66,1445065.0,227439.0,671148.0,546478.0
t20_c0,c-drahichyn,2020,1452,21,1470012.0,70948.0,776287.0,622777.0
t20_c0,c-dziarzhynsk,2020,2792,25,2728028.0,92391.0,1979555.0,656082.0
t20_c0,c-fanipal,2020,1416,45,1687784.0,208761.0,486501.0,992522.0
t20_c0,c-hancavichy,2020,1844,26,1953230.0,94935.0,1162961.0,695334.0
t20_c0,c-haradok,2020,724,16,714786.0,52224.0,100320.0,562242.0
t20_c0,c-hlybokaje,2020,2431,241,2629621.0,918534.0,1018703.0,692384.0
t20_c0,c-homiel,2020,11346,2156,21289696.0,8338416.0,9355337.0,3595943.0
t20_c0,c-horki,2020,2229,31,2723182.0,108902.0,934809.0,1679471.0
t20_c0,c-hrodna,2020,6093,453,11996104.0,1976958.0,5633649.0,4385497.0
t20_c0,c-ivacevichy,2020,2617,100,2820015.0,365796.0,1296683.0,1157536.0
t20_c0,c-ivanava,2020,2003,108,2354730.0,379966.0,1104321.0,870443.0
t20_c0,c-jelsk,2020,842,10,842160.0,38224.0,145294.0,658642.0
t20_c0,c-kalinkavichy,2020,3005,47,4172868.0,161162.0,2963879.0,1047827.0
t20_c0,c-kapyl,2020,993,15,945211.0,56416.0,304297.0,584498.0
t20_c0,c-kasciukovichy,2020,1571,40,1581518.0,135807.0,802487.0,643224.0
t20_c0,c-kleck,2020,1552,158,1653857.0,577110.0,504607.0,572140.0
t20_c0,c-klimavichy,2020,1606,33,1738450.0,113840.0,586856.0,1037754.0
t20_c0,c-kobryn,2020,2570,100,4194423.0,360686.0,2129603.0,1704134.0
t20_c0,c-krychau,2020,1941,277,2041769.0,982282.0,376678.0,682809.0
